row_0,CAZyme
Aq_sp_Aq107_03180,PF07610.12
Aq_sp_Aq107_03181,PF08264.14
Aq_sp_Aq107_03182,PF00887.20
Aq_sp_Aq107_03183,PF02666.16
Aq_sp_Aq107_03184,PF01148.21
Aq_sp_Aq107_03185,PF02589.16
Aq_sp_Aq107_03186,PF00004.30
Aq_sp_Aq107_03187,PF02410.16
Aq_sp_Aq107_03188,PF03099.20
Aq_sp_Aq107_03190,PF00156.28
Aq_sp_Aq107_03191,PF00293.29
Aq_sp_Aq107_03192,PF13265.7
Aq_sp_Aq107_03193,PF00515.29
Aq_sp_Aq107_03194,GT2_Glycos_transf_2
Aq_sp_Aq107_03196,PF04240.13
Aq_sp_Aq107_03197,PF18916.1
Aq_sp_Aq107_03198,PF00494.20
Aq_sp_Aq107_03200,PF13304.7
Aq_sp_Aq107_03202,PF00916.21
Aq_sp_Aq107_03203,PF04072.15
Aq_sp_Aq107_03205,PF07394.13
Aq_sp_Aq107_03206,PF08811.12
Aq_sp_Aq107_03207,PF00903.26
Aq_sp_Aq107_03209,PF01467.27
Aq_sp_Aq107_03210,PF02222.23
Aq_sp_Aq107_03211,PF03793.20
Aq_sp_Aq107_03212,PF00849.23
Aq_sp_Aq107_03213,PF00313.23
Aq_sp_Aq107_03214,PF03883.15
Aq_sp_Aq107_03215,PF04290.13
Aq_sp_Aq107_03216,PF06808.13
Aq_sp_Aq107_03217,PF03480.14
Aq_sp_Aq107_03218,PF02222.23
Aq_sp_Aq107_03219,PF18962.1
Aq_sp_Aq107_03221,PF00144.25
Aq_sp_Aq107_03222,PF02353.21
Aq_sp_Aq107_03224,PF13505.7
Aq_sp_Aq107_03225,PF12833.8
Aq_sp_Aq107_03226,PF03572.19
Aq_sp_Aq107_03227,PF00515.29
Aq_sp_Aq107_03228,PF12680.8
Aq_sp_Aq107_03229,PF00583.26
Aq_sp_Aq107_03231,PF00583.26
Aq_sp_Aq107_03233,PF03575.18
Aq_sp_Aq107_03235,PF00561.21
Aq_sp_Aq107_03236,PF00027.30
Aq_sp_Aq107_03238,PF04173.14
Aq_sp_Aq107_03239,PF03358.16
Aq_sp_Aq107_03240,PF12625.8
Aq_sp_Aq107_03242,PF08592.12
Aq_sp_Aq107_03243,PF17329.3
Aq_sp_Aq107_03244,PF13460.7
Aq_sp_Aq107_03245,PF00144.25
Aq_sp_Aq107_03246,PF12833.8
Aq_sp_Aq107_03247,PF00036.33
Aq_sp_Aq107_03248,PF08241.13
Aq_sp_Aq107_03249,GH64
Aq_sp_Aq107_03250,PF12833.8
Aq_sp_Aq107_03252,GH2
Aq_sp_Aq107_03253,PF00583.26
Aq_sp_Aq107_03254,PF01638.18
Aq_sp_Aq107_03255,PF00293.29
Aq_sp_Aq107_03256,PF07045.12
Aq_sp_Aq107_03257,PF13302.8
Aq_sp_Aq107_03258,PF00903.26
Aq_sp_Aq107_03259,COG2514
Aq_sp_Aq107_03263,PF08241.13
Aq_sp_Aq107_03267,PF12833.8
Aq_sp_Aq107_03268,PF00144.25
Aq_sp_Aq107_03269,PF10067.10
Aq_sp_Aq107_03270,PF02469.23
Aq_sp_Aq107_03271,PF07638.12
Aq_sp_Aq107_03272,PF10099.10
Aq_sp_Aq107_03273,PF12833.8
Aq_sp_Aq107_03274,PF08327.12
Aq_sp_Aq107_03275,PF14117.7
Aq_sp_Aq107_03276,PF03928.15
Aq_sp_Aq107_03277,PF13649.7
Aq_sp_Aq107_03278,PF00291.26
Aq_sp_Aq107_03279,PF03965.17
Aq_sp_Aq107_03280,PF05569.12
Aq_sp_Aq107_03283,PF00756.21
Aq_sp_Aq107_03284,PF14534.7
Aq_sp_Aq107_03285,PF14501.7
Aq_sp_Aq107_03286,PF04397.16
Aq_sp_Aq107_03287,PF01593.25
Aq_sp_Aq107_03288,PF00310.22
Aq_sp_Aq107_03289,PF00543.23
Aq_sp_Aq107_03290,PF00909.22
Aq_sp_Aq107_03291,PF09685.11
Aq_sp_Aq107_03292,PF00578.22
Aq_sp_Aq107_03293,PF05569.12
Aq_sp_Aq107_03294,PF03965.17
Aq_sp_Aq107_03295,PF00629.24
Aq_sp_Aq107_03296,PF00025.22
Aq_sp_Aq107_03297,PF01756.20
Aq_sp_Aq107_03299,PF01475.20
Aq_sp_Aq107_03300,PF05922.17
Aq_sp_Aq107_03301,COG4337
Aq_sp_Aq107_03304,PF13795.7
Aq_sp_Aq107_03305,PF19147.1
Aq_sp_Aq107_03307,PF02492.20
Aq_sp_Aq107_03308,PF00149.29
Aq_sp_Aq107_03309,PF02872.19
Aq_sp_Aq107_03311,PF02687.22
Aq_sp_Aq107_03312,PF13555.7
Aq_sp_Aq107_03313,PF01227.23
Aq_sp_Aq107_03314,PF05448.13
Aq_sp_Aq107_03315,PF02492.20
Aq_sp_Aq107_03316,PF13304.7
Aq_sp_Aq107_03317,PF13715.7
Aq_sp_Aq107_03318,PF12679.8
Aq_sp_Aq107_03319,PF12679.8
Aq_sp_Aq107_03320,PF04952.15
Aq_sp_Aq107_03321,PF01243.21
Aq_sp_Aq107_03322,PF02518.27
Aq_sp_Aq107_03323,PF00004.30
Aq_sp_Aq107_03324,PF13437.7
Aq_sp_Aq107_03325,PF13304.7
Aq_sp_Aq107_03326,PF13620.7
Aq_sp_Aq107_03327,PF00588.20
Aq_sp_Aq107_03328,PF13715.7
Aq_sp_Aq107_03329,PF00903.26
Aq_sp_Aq107_03330,PF13715.7
Aq_sp_Aq107_03331,PF03880.16
Aq_sp_Aq107_03332,PF05096.13
Aq_sp_Aq107_03333,PF00106.26
Aq_sp_Aq107_03334,PF00923.20
Aq_sp_Aq107_03336,PF13304.7
Aq_sp_Aq107_03337,COG1309
Aq_sp_Aq107_03338,PF00970.25
Aq_sp_Aq107_03339,PF01266.25
Aq_sp_Aq107_03340,PF09413.11
Aq_sp_Aq107_03342,PF00144.25
Aq_sp_Aq107_03343,PF03483.18
Aq_sp_Aq107_03345,PF00578.22
Aq_sp_Aq107_03346,PF11138.9
Aq_sp_Aq107_03347,PF13500.7
Aq_sp_Aq107_03348,PF00871.18
Aq_sp_Aq107_03349,PF04231.14
Aq_sp_Aq107_03351,PF01965.25
Aq_sp_Aq107_03352,PF00027.30
Aq_sp_Aq107_03353,PF00712.20
Aq_sp_Aq107_03354,PF13899.7
Aq_sp_Aq107_03355,PF12867.8
Aq_sp_Aq107_03356,PF12679.8
Aq_sp_Aq107_03357,PF01887.17
Aq_sp_Aq107_03358,PF13245.7
Aq_sp_Aq107_03359,PF05635.12
Aq_sp_Aq107_03360,PF01259.19
Aq_sp_Aq107_03361,PF13778.7
Aq_sp_Aq107_03364,PF15528.7
Aq_sp_Aq107_03365,PF03903.14
Aq_sp_Aq107_03367,PF00180.21
Aq_sp_Aq107_03368,PF00694.20
Aq_sp_Aq107_03369,PF00330.21
Aq_sp_Aq107_03370,PF00682.20
Aq_sp_Aq107_03372,PF00892.21
Aq_sp_Aq107_03374,PF00849.23
Aq_sp_Aq107_03375,PF02548.16
Aq_sp_Aq107_03377,PF02517.17
Aq_sp_Aq107_03378,PF03313.16
Aq_sp_Aq107_03379,PF14450.7
Aq_sp_Aq107_03380,COG1541
Aq_sp_Aq107_03381,PF18962.1
Aq_sp_Aq107_03382,PF01019.22
Aq_sp_Aq107_03383,PF07661.14
Aq_sp_Aq107_03384,PF04336.13
Aq_sp_Aq107_03385,PF02878.17
Aq_sp_Aq107_03386,PF03279.14
Aq_sp_Aq107_03387,PF03279.14
Aq_sp_Aq107_03388,PF01694.23
Aq_sp_Aq107_03389,PF00578.22
Aq_sp_Aq107_03391,PF18967.1
Aq_sp_Aq107_03392,PF00149.29
Aq_sp_Aq107_03395,PF00583.26
Aq_sp_Aq107_03396,PF06977.12
Aq_sp_Aq107_03397,PF00210.25
Aq_sp_Aq107_03398,PF00293.29
Aq_sp_Aq107_03399,PF13384.7
Aq_sp_Aq107_03401,PF13937.7
Aq_sp_Aq107_03402,PF00474.18
Aq_sp_Aq107_03403,PF02518.27
Aq_sp_Aq107_03404,PF00072.25
Aq_sp_Aq107_03405,PF16177.6
Aq_sp_Aq107_03406,PF01546.29
Aq_sp_Aq107_03407,PF14127.7
Aq_sp_Aq107_03408,GH88
Aq_sp_Aq107_03409,GH2
Aq_sp_Aq107_03410,PF02614.15
Aq_sp_Aq107_03411,PF00924.19
Aq_sp_Aq107_03412,PF13795.7
Aq_sp_Aq107_03413,PF00383.24
Aq_sp_Aq107_03414,PF13180.7
Aq_sp_Aq107_03415,PF01914.18
Aq_sp_Aq107_03416,PF11307.9
Aq_sp_Aq107_03418,PF12770.8
Aq_sp_Aq107_03420,PF04542.15
Aq_sp_Aq107_03421,PF00691.21
Aq_sp_Aq107_03423,PF00268.22
Aq_sp_Aq107_03424,PF03477.17
Aq_sp_Aq107_03425,PF13240.7
Aq_sp_Aq107_03426,PF02517.17
Aq_sp_Aq107_03427,PF01966.23
Aq_sp_Aq107_03428,PF02225.23
Aq_sp_Aq107_03429,PF13292.7
Aq_sp_Aq107_03430,PF00383.24
Aq_sp_Aq107_03431,PF00571.29
Aq_sp_Aq107_03432,PF01612.21
Aq_sp_Aq107_03433,PF13715.7
Aq_sp_Aq107_03434,PF13715.7
Aq_sp_Aq107_03435,PF00313.23
Aq_sp_Aq107_03437,GH13_19
Aq_sp_Aq107_03438,PF00571.29
Aq_sp_Aq107_03439,PF02938.15
Aq_sp_Aq107_03440,PF13715.7
Aq_sp_Aq107_03441,PF07980.12
Aq_sp_Aq107_03442,PF03382.15
Aq_sp_Aq107_03443,PF00873.20
Aq_sp_Aq107_03444,PF00364.23
Aq_sp_Aq107_03445,PF02321.19
Aq_sp_Aq107_03446,PF00440.24
Aq_sp_Aq107_03447,PF00348.18
Aq_sp_Aq107_03452,PF16078.6
Aq_sp_Aq107_03453,PF00198.24
Aq_sp_Aq107_03454,PF00132.25
Aq_sp_Aq107_03455,GH9
Aq_sp_Aq107_03457,PF13304.7
Aq_sp_Aq107_03458,PF00368.19
Aq_sp_Aq107_03459,PF00561.21
Aq_sp_Aq107_03460,PF07690.17
Aq_sp_Aq107_03461,PF07690.17
Aq_sp_Aq107_03462,PF00085.21
Aq_sp_Aq107_03464,PF00144.25
Aq_sp_Aq107_03465,PF03772.17
Aq_sp_Aq107_03467,PF00877.20
Aq_sp_Aq107_03468,GT19
Aq_sp_Aq107_03470,PF01975.18
Aq_sp_Aq107_03471,PF11818.9
Aq_sp_Aq107_03472,PF00528.23
Aq_sp_Aq107_03473,PF13462.7
Aq_sp_Aq107_03474,PF01223.24
Aq_sp_Aq107_03475,PF01098.20
Aq_sp_Aq107_03476,PF03717.16
Aq_sp_Aq107_03478,PF04085.15
Aq_sp_Aq107_03479,PF00022.20
Aq_sp_Aq107_03480,PF01808.19
Aq_sp_Aq107_03481,PF02687.22
Aq_sp_Aq107_03482,PF19078.1
Aq_sp_Aq107_03490,PF11042.9
Aq_sp_Aq107_03493,PF14206.7
Aq_sp_Aq107_03495,PF12569.9
Aq_sp_Aq107_03497,PF01381.23
Aq_sp_Aq107_03499,PF01661.22
Aq_sp_Aq107_03502,PF12799.8
Aq_sp_Aq107_03504,PF01844.24
Aq_sp_Aq107_03508,PF06966.13
Aq_sp_Aq107_03509,PF01475.20
Aq_sp_Aq107_03510,PF13715.7
Aq_sp_Aq107_03512,PF00589.23
Aq_sp_Aq107_03514,PF00270.30
Aq_sp_Aq107_03515,PF01433.21
Aq_sp_Aq107_03516,PF01734.23
Aq_sp_Aq107_03517,PF01734.23
Aq_sp_Aq107_03518,PF19081.1
Aq_sp_Aq107_03521,PF12681.8
Aq_sp_Aq107_03523,PF01645.18
Aq_sp_Aq107_03524,PF07687.15
Aq_sp_Aq107_03525,PF02635.16
Aq_sp_Aq107_03526,PF19081.1
Aq_sp_Aq107_03528,PF13245.7
Aq_sp_Aq107_03529,GCBM26+GH13_19
Aq_sp_Aq107_03530,PF00196.20
Aq_sp_Aq107_03531,PF02518.27
Aq_sp_Aq107_03533,PF04717.13
Aq_sp_Aq107_03535,PF14107.7
Aq_sp_Aq107_03536,PF11692.9
Aq_sp_Aq107_03537,PF01476.21
Aq_sp_Aq107_03539,GCBM50+GH19
Aq_sp_Aq107_03540,PF16410.6
Aq_sp_Aq107_03541,PF00196.20
Aq_sp_Aq107_03542,PF02518.27
Aq_sp_Aq107_03543,PF01654.18
Aq_sp_Aq107_03544,PF02322.16
Aq_sp_Aq107_03545,PF01569.22
Aq_sp_Aq107_03546,PF02311.20
Aq_sp_Aq107_03548,PF12833.8
Aq_sp_Aq107_03549,PF08614.12
Aq_sp_Aq107_03551,PF03929.17
Aq_sp_Aq107_03552,PF13715.7
Aq_sp_Aq107_03553,PF00709.22
Aq_sp_Aq107_03554,PF01475.20
Aq_sp_Aq107_03555,PF13291.7
Aq_sp_Aq107_03556,PF01435.19
Aq_sp_Aq107_03557,PF00588.20
Aq_sp_Aq107_03558,PF00453.19
Aq_sp_Aq107_03559,PF00707.23
Aq_sp_Aq107_03560,PF03129.21
Aq_sp_Aq107_03561,PF11751.9
Aq_sp_Aq107_03562,PF13620.7
Aq_sp_Aq107_03563,PF00293.29
Aq_sp_Aq107_03564,PF01242.20
Aq_sp_Aq107_03565,PF00578.22
Aq_sp_Aq107_03566,PF01238.22
Aq_sp_Aq107_03568,PF14289.7
Aq_sp_Aq107_03569,PF05684.13
Aq_sp_Aq107_03570,PF05299.13
Aq_sp_Aq107_03571,PF00702.27
Aq_sp_Aq107_03572,PF00561.21
Aq_sp_Aq107_03573,PF02265.17
Aq_sp_Aq107_03574,PF02311.20
Aq_sp_Aq107_03575,PF13532.7
Aq_sp_Aq107_03577,PF01400.25
Aq_sp_Aq107_03579,PF05448.13
Aq_sp_Aq107_03580,PF00578.22
Aq_sp_Aq107_03581,PF11028.9
Aq_sp_Aq107_03582,PF00196.20
Aq_sp_Aq107_03583,PF02518.27
Aq_sp_Aq107_03584,PF17931.2
Aq_sp_Aq107_03585,PF03109.17
Aq_sp_Aq107_03586,PF18962.1
Aq_sp_Aq107_03587,PF08545.11
Aq_sp_Aq107_03588,PF13715.7
Aq_sp_Aq107_03589,PF13380.7
Aq_sp_Aq107_03590,PF00474.18
Aq_sp_Aq107_03591,PF13304.7
Aq_sp_Aq107_03593,PF13304.7
Aq_sp_Aq107_03595,PF00795.23
Aq_sp_Aq107_03597,PF01066.22
Aq_sp_Aq107_03599,PF11369.9
Aq_sp_Aq107_03600,PF09587.11
Aq_sp_Aq107_03601,PF00005.28
Aq_sp_Aq107_03602,PF02627.21
Aq_sp_Aq107_03603,PF00902.19
Aq_sp_Aq107_03604,PF00571.29
Aq_sp_Aq107_03605,PF00270.30
Aq_sp_Aq107_03607,PF05147.14
Aq_sp_Aq107_03609,PF12770.8
Aq_sp_Aq107_03611,PF04542.15
Aq_sp_Aq107_03613,PF00254.29
Aq_sp_Aq107_03615,PF12867.8
Aq_sp_Aq107_03616,PF00578.22
Aq_sp_Aq107_03617,PF06127.12
Aq_sp_Aq107_03618,PF00561.21
Aq_sp_Aq107_03620,PF00246.25
Aq_sp_Aq107_03621,PF11680.9
Aq_sp_Aq107_03622,PF13555.7
Aq_sp_Aq107_03623,PF02826.20
Aq_sp_Aq107_03624,PF01029.19
Aq_sp_Aq107_03625,PF07610.12
Aq_sp_Aq107_03626,PF02699.16
Aq_sp_Aq107_03627,PF00924.19
Aq_sp_Aq107_03628,PF07687.15
Aq_sp_Aq107_03629,PF14064.7
Aq_sp_Aq107_03630,PF07715.16
Aq_sp_Aq107_03632,PF00023.31
Aq_sp_Aq107_03633,PF10029.10
Aq_sp_Aq107_03634,PF00258.26
Aq_sp_Aq107_03635,PF01180.22
Aq_sp_Aq107_03636,PF18962.1
Aq_sp_Aq107_03637,PF01810.19
Aq_sp_Aq107_03639,PF00682.20
Aq_sp_Aq107_03640,PF14376.7
Aq_sp_Aq107_03641,PF16148.6
Aq_sp_Aq107_03642,PF09375.11
Aq_sp_Aq107_03643,PF05090.15
Aq_sp_Aq107_03644,PF13715.7
Aq_sp_Aq107_03645,PF00989.26
Aq_sp_Aq107_03646,PF00930.22
Aq_sp_Aq107_03648,PF13847.7
Aq_sp_Aq107_03649,PF07308.14
Aq_sp_Aq107_03650,PF05099.14
Aq_sp_Aq107_03651,PF17886.2
Aq_sp_Aq107_03652,PF01145.26
Aq_sp_Aq107_03654,PF01073.20
Aq_sp_Aq107_03655,PF04397.16
Aq_sp_Aq107_03656,PF06580.14
Aq_sp_Aq107_03657,PF13715.7
Aq_sp_Aq107_03661,PF11251.9
Aq_sp_Aq107_03662,PF10590.10
Aq_sp_Aq107_03663,PF00962.23
Aq_sp_Aq107_03664,PF00271.32
Aq_sp_Aq107_03665,PF13585.7
Aq_sp_Aq107_03666,PF13585.7
Aq_sp_Aq107_03667,PF12679.8
Aq_sp_Aq107_03668,PF13304.7
Aq_sp_Aq107_03670,PF03903.14
Aq_sp_Aq107_03671,PF03903.14
Aq_sp_Aq107_03673,PF04245.14
Aq_sp_Aq107_03674,PF07929.12
Aq_sp_Aq107_03675,PF02628.16
Aq_sp_Aq107_03676,PF01966.23
Aq_sp_Aq107_03677,PF01300.19
Aq_sp_Aq107_03678,GT4
Aq_sp_Aq107_03679,GT2_Glycos_transf_2
Aq_sp_Aq107_03680,PF08241.13
Aq_sp_Aq107_03681,PF06293.15
Aq_sp_Aq107_03682,GT4
Aq_sp_Aq107_03683,PF04397.16
Aq_sp_Aq107_03684,PF06580.14
Aq_sp_Aq107_03685,PF14054.7
Aq_sp_Aq107_03686,PF13715.7
Aq_sp_Aq107_03687,GT2_Glycos_transf_2
Aq_sp_Aq107_03688,GT2_Glycos_transf_2
Aq_sp_Aq107_03689,GT9
Aq_sp_Aq107_03690,PF00132.25
Aq_sp_Aq107_03691,PF03652.16
Aq_sp_Aq107_03692,PF01327.22
Aq_sp_Aq107_03693,PF18347.2
Aq_sp_Aq107_03694,PF06418.15
Aq_sp_Aq107_03695,PF02096.21
Aq_sp_Aq107_03696,PF02469.23
Aq_sp_Aq107_03697,PF07661.14
Aq_sp_Aq107_03698,PF02540.18
Aq_sp_Aq107_03699,PF00082.23
Aq_sp_Aq107_03700,PF01207.18
Aq_sp_Aq107_03701,PF03819.18
Aq_sp_Aq107_03702,PF12833.8
Aq_sp_Aq107_03703,PF13715.7
Aq_sp_Aq107_03704,PF12741.8
Aq_sp_Aq107_03706,GCBM26+GH13
Aq_sp_Aq107_03707,PF13489.7
Aq_sp_Aq107_03708,PF03993.13
Aq_sp_Aq107_03709,PF08501.12
Aq_sp_Aq107_03710,PF04018.14
Aq_sp_Aq107_03711,PF04018.14
Aq_sp_Aq107_03712,PF12895.8
Aq_sp_Aq107_03713,PF00202.22
Aq_sp_Aq107_03714,PF03968.15
Aq_sp_Aq107_03715,PF01435.19
Aq_sp_Aq107_03716,PF07055.13
Aq_sp_Aq107_03717,PF03458.14
Aq_sp_Aq107_03718,PF01134.23
Aq_sp_Aq107_03719,PF10988.9
Aq_sp_Aq107_03720,PF11954.9
Aq_sp_Aq107_03722,PF10988.9
Aq_sp_Aq107_03723,PF04024.13
Aq_sp_Aq107_03724,PF03551.15
Aq_sp_Aq107_03726,PF09685.11
Aq_sp_Aq107_03727,PF14539.7
Aq_sp_Aq107_03728,PF01987.18
Aq_sp_Aq107_03729,PF00126.28
Aq_sp_Aq107_03731,PF09912.10
Aq_sp_Aq107_03732,PF01882.19
Aq_sp_Aq107_03733,PF00004.30
Aq_sp_Aq107_03734,PF14258.7
Aq_sp_Aq107_03736,PF10110.10
Aq_sp_Aq107_03737,PF01944.18
Aq_sp_Aq107_03738,PF06271.13
Aq_sp_Aq107_03739,PF00160.22
Aq_sp_Aq107_03740,PF00293.29
Aq_sp_Aq107_03741,PF01553.22
Aq_sp_Aq107_03744,PF04397.16
Aq_sp_Aq107_03745,PF01979.21
Aq_sp_Aq107_03746,PF13239.7
Aq_sp_Aq107_03747,PF13239.7
Aq_sp_Aq107_03748,PF13239.7
Aq_sp_Aq107_03749,PF13239.7
Aq_sp_Aq107_03750,PF13239.7
Aq_sp_Aq107_03751,PF13239.7
Aq_sp_Aq107_03753,PF13715.7
Aq_sp_Aq107_03754,PF09697.11
Aq_sp_Aq107_03755,PF09697.11
Aq_sp_Aq107_03756,PF01266.25
Aq_sp_Aq107_03757,PF04542.15
Aq_sp_Aq107_03759,PF07766.14
Aq_sp_Aq107_03760,PF14224.7
Aq_sp_Aq107_03761,PF14224.7
Aq_sp_Aq107_03762,PF00515.29
Aq_sp_Aq107_03763,PF13715.7
Aq_sp_Aq107_03764,PF13302.8
Aq_sp_Aq107_03767,PF10099.10
Aq_sp_Aq107_03768,PF07638.12
Aq_sp_Aq107_03769,PF00080.21
Aq_sp_Aq107_03770,COG5276
Aq_sp_Aq107_03772,PF13376.7
Aq_sp_Aq107_03773,PF07504.14
Aq_sp_Aq107_03775,PF00149.29
Aq_sp_Aq107_03777,PF08787.12
Aq_sp_Aq107_03778,PF00561.21
Aq_sp_Aq107_03779,PF00144.25
Aq_sp_Aq107_03780,PF11236.9
Aq_sp_Aq107_03782,PF18962.1
Aq_sp_Aq107_03785,PF04784.15
Aq_sp_Aq107_03786,PF00857.21
Aq_sp_Aq107_03787,PF10677.10
Aq_sp_Aq107_03788,PF00561.21
Aq_sp_Aq107_03789,PF02012.21
Aq_sp_Aq107_03790,PF12706.8
Aq_sp_Aq107_03792,PF13354.7
Aq_sp_Aq107_03793,PF02225.23
Aq_sp_Aq107_03794,PF13519.7
Aq_sp_Aq107_03795,PF07728.15
Aq_sp_Aq107_03796,PF08907.12
Aq_sp_Aq107_03797,PF02518.27
Aq_sp_Aq107_03798,PF02518.27
Aq_sp_Aq107_03799,PF02678.17
Aq_sp_Aq107_03800,PF01979.21
Aq_sp_Aq107_03801,PF11695.9
Aq_sp_Aq107_03802,PF01979.21
Aq_sp_Aq107_03803,PF13376.7
Aq_sp_Aq107_03805,PF13175.7
Aq_sp_Aq107_03806,GH26
Aq_sp_Aq107_03807,PF08547.13
Aq_sp_Aq107_03808,PF01925.20
Aq_sp_Aq107_03809,PF12796.8
Aq_sp_Aq107_03810,PF00491.22
Aq_sp_Aq107_03811,PF01433.21
Aq_sp_Aq107_03812,PF00756.21
Aq_sp_Aq107_03813,PF04389.18
Aq_sp_Aq107_03815,PF13715.7
Aq_sp_Aq107_03816,PF14054.7
Aq_sp_Aq107_03821,PF14107.7
Aq_sp_Aq107_03823,PF04717.13
Aq_sp_Aq107_03824,PF09601.11
Aq_sp_Aq107_03825,PF07676.13
Aq_sp_Aq107_03826,PF12833.8
Aq_sp_Aq107_03828,PF00106.26
Aq_sp_Aq107_03829,PF09966.10
Aq_sp_Aq107_03830,PF08818.12
Aq_sp_Aq107_03831,PF00561.21
Aq_sp_Aq107_03832,PF12412.9
Aq_sp_Aq107_03833,PF16116.6
Aq_sp_Aq107_03834,PF00027.30
Aq_sp_Aq107_03835,PF00581.21
Aq_sp_Aq107_03836,PF01042.22
Aq_sp_Aq107_03837,PF02525.18
Aq_sp_Aq107_03838,PF00027.30
Aq_sp_Aq107_03839,PF00144.25
Aq_sp_Aq107_03840,PF12833.8
Aq_sp_Aq107_03841,PF07661.14
Aq_sp_Aq107_03842,PF13505.7
Aq_sp_Aq107_03844,PF00515.29
Aq_sp_Aq107_03845,PF01073.20
Aq_sp_Aq107_03847,PF07366.13
Aq_sp_Aq107_03848,PF07690.17
Aq_sp_Aq107_03849,GT20
Aq_sp_Aq107_03850,GH15
Aq_sp_Aq107_03851,GCBM9
Aq_sp_Aq107_03852,GCBM26+GH13_6
Aq_sp_Aq107_03854,PF00441.25
Aq_sp_Aq107_03855,PF02803.19
Aq_sp_Aq107_03856,PF00725.23
Aq_sp_Aq107_03857,PF13463.7
Aq_sp_Aq107_03858,PF00501.29
Aq_sp_Aq107_03859,PF00246.25
Aq_sp_Aq107_03860,PF02769.23
Aq_sp_Aq107_03861,PF04231.14
Aq_sp_Aq107_03862,PF01728.20
Aq_sp_Aq107_03863,PF02012.21
Aq_sp_Aq107_03866,PF04542.15
Aq_sp_Aq107_03867,PF00664.24
Aq_sp_Aq107_03868,PF02878.17
Aq_sp_Aq107_03869,GT2
Aq_sp_Aq107_03870,PF13858.7
Aq_sp_Aq107_03871,PF13858.7
Aq_sp_Aq107_03872,PF13858.7
Aq_sp_Aq107_03874,PF01197.19
Aq_sp_Aq107_03875,PF00132.25
Aq_sp_Aq107_03877,PF00496.23
Aq_sp_Aq107_03878,PF04055.22
Aq_sp_Aq107_03879,PF14542.7
Aq_sp_Aq107_03881,GH23
Aq_sp_Aq107_03882,PF01925.20
Aq_sp_Aq107_03883,PF00578.22
Aq_sp_Aq107_03885,PF02222.23
Aq_sp_Aq107_03888,PF05593.15
Aq_sp_Aq107_03890,PF00665.27
Aq_sp_Aq107_03893,PF14534.7
Aq_sp_Aq107_03894,PF19040.1
Aq_sp_Aq107_03895,PF16861.6
Aq_sp_Aq107_03897,PF13238.7
Aq_sp_Aq107_03898,PF00685.28
Aq_sp_Aq107_03900,COG2755
Aq_sp_Aq107_03901,GT4
Aq_sp_Aq107_03902,GT4
Aq_sp_Aq107_03903,PF00005.28
Aq_sp_Aq107_03904,GT2_Glycos_transf_2
Aq_sp_Aq107_03905,PF02310.20
Aq_sp_Aq107_03906,PF08241.13
Aq_sp_Aq107_03907,PF02310.20
Aq_sp_Aq107_03909,PF04264.14
Aq_sp_Aq107_03911,PF12869.8
Aq_sp_Aq107_03912,PF10082.10
Aq_sp_Aq107_03913,PF14099.7
Aq_sp_Aq107_03914,PF18962.1
Aq_sp_Aq107_03915,PF18962.1
Aq_sp_Aq107_03916,PF01081.20
Aq_sp_Aq107_03917,PF00294.25
Aq_sp_Aq107_03918,PF00106.26
Aq_sp_Aq107_03919,PF07690.17
Aq_sp_Aq107_03920,PF07883.12
Aq_sp_Aq107_03921,PL17_2
Aq_sp_Aq107_03922,PF01833.25
Aq_sp_Aq107_03923,PL6_1
Aq_sp_Aq107_03924,PF12771.8
Aq_sp_Aq107_03925,PF13715.7
Aq_sp_Aq107_03926,PF07729.13
Aq_sp_Aq107_03927,PF13508.8
Aq_sp_Aq107_03928,PF00764.20
Aq_sp_Aq107_03929,PF01118.25
Aq_sp_Aq107_03930,PF03807.18
Aq_sp_Aq107_03931,PF00202.22
Aq_sp_Aq107_03932,PF00171.23
Aq_sp_Aq107_03933,PF00696.29
Aq_sp_Aq107_03934,PF00185.25
Aq_sp_Aq107_03935,PF00696.29
Aq_sp_Aq107_03936,PF07687.15
Aq_sp_Aq107_03937,PF00206.21
Aq_sp_Aq107_03938,PF02518.27
Aq_sp_Aq107_03939,PF00072.25
Aq_sp_Aq107_03940,PF00294.25
Aq_sp_Aq107_03941,PF06439.12
Aq_sp_Aq107_03942,PF01261.25
Aq_sp_Aq107_03943,PF01408.23
Aq_sp_Aq107_03944,PF01306.20
Aq_sp_Aq107_03945,PF01261.25
Aq_sp_Aq107_03946,PF13618.7
Aq_sp_Aq107_03947,PF05199.14
Aq_sp_Aq107_03948,PF01261.25
Aq_sp_Aq107_03950,PF01039.23
Aq_sp_Aq107_03951,PF02222.23
Aq_sp_Aq107_03952,PF00364.23
Aq_sp_Aq107_03953,PF01810.19
Aq_sp_Aq107_03954,PF08570.11
Aq_sp_Aq107_03955,PF04307.15
Aq_sp_Aq107_03956,PF04339.13
Aq_sp_Aq107_03957,PF00072.25
Aq_sp_Aq107_03958,PF00072.25
Aq_sp_Aq107_03959,PF00072.25
Aq_sp_Aq107_03960,PF00072.25
Aq_sp_Aq107_03961,PF13715.7
Aq_sp_Aq107_03962,PF13689.7
Aq_sp_Aq107_03965,PF12867.8
Aq_sp_Aq107_03966,PF03167.20
Aq_sp_Aq107_03967,PF01523.17
