row_0,COG,CAZyme,KO,Pfam
Aq_sp_Aq107_02363,COG0370,,K04759,PF07664.13
Aq_sp_Aq107_02365,COG1999,,,PF02630.15
Aq_sp_Aq107_02366,COG0750,,K11749,PF00595.25
Aq_sp_Aq107_02367,COG2207,,,PF12833.8
Aq_sp_Aq107_02368,COG1680,,,PF00144.25
Aq_sp_Aq107_02371,COG2226,,,PF07757.14
Aq_sp_Aq107_02372,COG0392,,,PF03706.14
Aq_sp_Aq107_02373,COG0463,,,PF00535.27
Aq_sp_Aq107_02374,COG0457,,,PF12895.8
Aq_sp_Aq107_02375,COG1207,,K13018,PF00132.25
Aq_sp_Aq107_02376,COG0673,,K13016,PF01408.23
Aq_sp_Aq107_02377,COG0463,GT2_Glycos_transf_2,K20534,PF00535.27
Aq_sp_Aq107_02379,COG2066,,K01425,PF04960.16
Aq_sp_Aq107_02380,COG3340,,K05995,PF03575.18
Aq_sp_Aq107_02381,,,,PF13715.7
Aq_sp_Aq107_02384,COG0308,,,PF01433.21
Aq_sp_Aq107_02385,COG1826,,,PF02416.17
Aq_sp_Aq107_02386,COG1404,,,PF00082.23
Aq_sp_Aq107_02387,COG4122,,,PF13578.7
Aq_sp_Aq107_02389,,,,PF18962.1
Aq_sp_Aq107_02390,COG4995,,,PF12770.8
Aq_sp_Aq107_02393,COG1595,,,
Aq_sp_Aq107_02394,,,,PF12895.8
Aq_sp_Aq107_02395,COG3844,,,PF00266.20
Aq_sp_Aq107_02396,COG2207,,,PF12833.8
Aq_sp_Aq107_02397,,,,PF07690.17
Aq_sp_Aq107_02399,,,,PF00127.21
Aq_sp_Aq107_02400,COG2128,,,PF02627.21
Aq_sp_Aq107_02401,,,,PF13564.7
Aq_sp_Aq107_02403,COG0492,,,PF01266.25
Aq_sp_Aq107_02404,COG0656,,K23257,PF00248.22
Aq_sp_Aq107_02405,COG0642,,,PF00027.30
Aq_sp_Aq107_02406,COG2227,,,PF08241.13
Aq_sp_Aq107_02407,COG0654,,K00486,PF01266.25
Aq_sp_Aq107_02408,COG1012,,K00128,PF00171.23
Aq_sp_Aq107_02409,COG3000,,,PF04116.14
Aq_sp_Aq107_02410,COG3565,,,PF00903.26
Aq_sp_Aq107_02411,COG1187,,,PF00849.23
Aq_sp_Aq107_02412,COG0596,,,PF00561.21
Aq_sp_Aq107_02413,COG0662,,,PF07883.12
Aq_sp_Aq107_02415,COG0433,,,PF12846.8
Aq_sp_Aq107_02416,COG0251,,K09022,PF01042.22
Aq_sp_Aq107_02417,COG0602,,K10026,PF13353.7
Aq_sp_Aq107_02418,,,,PF11138.9
Aq_sp_Aq107_02419,COG0367,,K01953,PF00733.22
Aq_sp_Aq107_02420,,,,PF01400.25
Aq_sp_Aq107_02421,COG0187,,K02470,PF00204.26
Aq_sp_Aq107_02423,COG0039,,,PF02866.19
Aq_sp_Aq107_02424,COG0526,,,PF00578.22
Aq_sp_Aq107_02426,COG0342,,,PF03176.16
Aq_sp_Aq107_02427,COG1449,GCBM26+GH119,,PF16738.6
Aq_sp_Aq107_02428,COG1430,,,PF02643.16
Aq_sp_Aq107_02429,COG4452,,K06143,PF06123.13
Aq_sp_Aq107_02430,COG4330,,,PF07099.12
Aq_sp_Aq107_02431,,,,PF05019.14
Aq_sp_Aq107_02432,,,,PF13601.7
Aq_sp_Aq107_02434,,,,PF13715.7
Aq_sp_Aq107_02435,COG2877,,K01627,PF00793.21
Aq_sp_Aq107_02436,COG1217,,,PF00679.25
Aq_sp_Aq107_02437,,,,PF13480.8
Aq_sp_Aq107_02438,COG0438,GT0,,PF13524.7
Aq_sp_Aq107_02439,COG0399,,K20680,PF00155.22
Aq_sp_Aq107_02440,COG2244,,K16693,PF01943.18
Aq_sp_Aq107_02441,COG0438,GT4,K17248,PF00534.21
Aq_sp_Aq107_02442,,,K20679,PF05523.12
Aq_sp_Aq107_02443,COG0463,GT2_Glycos_transf_2,K21363,PF00535.27
Aq_sp_Aq107_02444,COG0463,,,PF00535.27
Aq_sp_Aq107_02445,COG3751,,,PF13640.7
Aq_sp_Aq107_02446,COG2226,,,PF08241.13
Aq_sp_Aq107_02447,COG2884,,K09812,PF13304.7
Aq_sp_Aq107_02448,COG1696,,K19294,PF03062.20
Aq_sp_Aq107_02450,COG1729,,,PF12895.8
Aq_sp_Aq107_02451,COG1629,,,PF00593.25
Aq_sp_Aq107_02452,COG0739,,,PF01551.23
Aq_sp_Aq107_02454,,,,PF03364.21
Aq_sp_Aq107_02456,COG1595,,,PF04542.15
Aq_sp_Aq107_02457,COG2207,,K20968,PF12833.8
Aq_sp_Aq107_02459,COG5470,,,PF07045.12
Aq_sp_Aq107_02460,COG3386,,,PF08450.13
Aq_sp_Aq107_02465,COG1574,,K07047,PF01979.21
Aq_sp_Aq107_02467,,,,PF09832.10
Aq_sp_Aq107_02468,COG2890,,,PF08241.13
Aq_sp_Aq107_02469,COG0727,,,PF03692.16
Aq_sp_Aq107_02475,COG4260,,,PF01145.26
Aq_sp_Aq107_02477,,,,PF12103.9
Aq_sp_Aq107_02479,COG2197,,K07696,PF00196.20
Aq_sp_Aq107_02480,COG4585,,,PF02518.27
Aq_sp_Aq107_02481,COG3876,,,PF07075.12
Aq_sp_Aq107_02482,COG4591,,K09808,PF02687.22
Aq_sp_Aq107_02483,COG0031,,K01697,PF00571.29
Aq_sp_Aq107_02484,COG2207,,,PF12833.8
Aq_sp_Aq107_02485,COG1225,,,PF00578.22
Aq_sp_Aq107_02486,,,,PF11013.9
Aq_sp_Aq107_02487,COG0569,,,PF07885.17
Aq_sp_Aq107_02488,COG1115,,K03310,PF01235.18
Aq_sp_Aq107_02489,,,,PF12836.8
Aq_sp_Aq107_02490,COG1960,,K18244,PF00441.25
Aq_sp_Aq107_02491,,,,PF01289.20
Aq_sp_Aq107_02492,COG0366,GH13_7,,PF00128.25
Aq_sp_Aq107_02493,COG4974,,K03733,PF00589.23
Aq_sp_Aq107_02494,COG1544,,,PF02482.20
Aq_sp_Aq107_02495,COG0050,,K02358,PF00009.28
Aq_sp_Aq107_02496,COG0250,,K02601,PF00467.30
Aq_sp_Aq107_02497,COG0080,,K02867,PF00298.20
Aq_sp_Aq107_02498,COG0081,,K02863,PF00687.22
Aq_sp_Aq107_02499,COG0244,,K02864,PF00466.21
Aq_sp_Aq107_02500,COG0222,,K02935,PF00542.20
Aq_sp_Aq107_02501,COG0085,,K03043,PF04563.16
Aq_sp_Aq107_02502,COG0086,,K03046,PF04997.13
Aq_sp_Aq107_02503,,,,PF11950.9
Aq_sp_Aq107_02504,COG4323,,,PF06127.12
Aq_sp_Aq107_02505,COG4108,,K02837,PF00009.28
Aq_sp_Aq107_02506,COG2197,,K07692,PF00196.20
Aq_sp_Aq107_02507,,,,PF13675.7
Aq_sp_Aq107_02508,COG2223,,K02575,PF07690.17
Aq_sp_Aq107_02509,COG0715,,K11952,PF09084.12
Aq_sp_Aq107_02510,COG0600,,,PF00528.23
Aq_sp_Aq107_02511,COG1116,,K15579,PF00005.28
Aq_sp_Aq107_02512,COG1116,,K11953,PF00005.28
Aq_sp_Aq107_02515,COG0755,,,PF01578.21
Aq_sp_Aq107_02516,,,,PF05140.15
Aq_sp_Aq107_02518,,,,PF14522.7
Aq_sp_Aq107_02519,COG1018,,,PF00970.25
Aq_sp_Aq107_02520,,,,PF11845.9
Aq_sp_Aq107_02521,COG1017,,,PF00042.23
Aq_sp_Aq107_02522,COG0243,,,PF04324.16
Aq_sp_Aq107_02523,COG1773,,,PF03460.18
Aq_sp_Aq107_02524,,,,PF13648.7
Aq_sp_Aq107_02527,,,,PF03572.19
Aq_sp_Aq107_02528,,,,PF13715.7
Aq_sp_Aq107_02529,COG0642,,K07648,PF02518.27
Aq_sp_Aq107_02530,COG2896,,,PF06463.14
Aq_sp_Aq107_02531,COG0315,,,PF01967.22
Aq_sp_Aq107_02532,COG0314,,K03635,PF02391.18
Aq_sp_Aq107_02533,COG1977,,K03636,PF02597.21
Aq_sp_Aq107_02534,COG0746,,K03752,PF12804.8
Aq_sp_Aq107_02535,COG2005,,,PF00126.28
Aq_sp_Aq107_02536,COG0303,,K03750,PF00994.25
Aq_sp_Aq107_02539,COG5642,,,PF09722.11
Aq_sp_Aq107_02540,COG5654,,,PF08808.12
Aq_sp_Aq107_02541,COG3590,,K07386,PF01431.22
Aq_sp_Aq107_02543,COG0527,,K00928,PF00696.29
Aq_sp_Aq107_02544,COG0606,,K07391,PF07728.15
Aq_sp_Aq107_02545,,,,PF19081.1
Aq_sp_Aq107_02546,COG0612,,,PF00675.21
Aq_sp_Aq107_02547,COG2849,,,PF07661.14
Aq_sp_Aq107_02548,,,,PF14065.7
Aq_sp_Aq107_02550,COG3497,,,PF04984.15
Aq_sp_Aq107_02551,,,,PF06841.13
Aq_sp_Aq107_02552,,,,PF06841.13
Aq_sp_Aq107_02555,COG3500,,,PF04717.13
Aq_sp_Aq107_02556,COG4104,,,PF05488.14
Aq_sp_Aq107_02557,COG3628,,,PF04965.15
Aq_sp_Aq107_02558,,,,PF04865.15
Aq_sp_Aq107_02562,COG2885,,,PF13699.7
Aq_sp_Aq107_02564,,,,PF13699.7
Aq_sp_Aq107_02566,COG3409,,,PF01471.19
Aq_sp_Aq107_02567,COG0464,,,PF00004.30
Aq_sp_Aq107_02568,,,,PF11199.9
Aq_sp_Aq107_02569,COG1914,,K03322,PF01566.19
Aq_sp_Aq107_02570,COG1540,,K07160,PF03746.17
Aq_sp_Aq107_02571,COG2049,,,PF02682.17
Aq_sp_Aq107_02572,COG1984,,K23124,PF02626.16
Aq_sp_Aq107_02575,COG4585,,K07777,PF02518.27
Aq_sp_Aq107_02576,COG2197,,K07692,PF00196.20
Aq_sp_Aq107_02577,COG0129,,K01687,PF00920.22
Aq_sp_Aq107_02578,COG0028,,K01652,PF02775.22
Aq_sp_Aq107_02579,COG0440,,K01653,PF01842.26
Aq_sp_Aq107_02580,COG0059,,K00053,PF02826.20
Aq_sp_Aq107_02581,COG1171,,K01754,PF00291.26
Aq_sp_Aq107_02583,COG1607,,,PF03061.23
Aq_sp_Aq107_02585,,,,PF01436.22
Aq_sp_Aq107_02586,COG1680,,,PF00144.25
Aq_sp_Aq107_02587,COG1322,,,PF02646.17
Aq_sp_Aq107_02589,COG1120,,K02013,PF13304.7
Aq_sp_Aq107_02590,COG0609,,K02015,PF01032.19
Aq_sp_Aq107_02591,COG0614,,,PF01497.19
Aq_sp_Aq107_02592,COG2102,,,PF01902.18
Aq_sp_Aq107_02593,COG0406,,K22305,PF00300.23
Aq_sp_Aq107_02594,COG0368,,K02233,PF02654.16
Aq_sp_Aq107_02595,COG2038,,K00768,PF02277.18
Aq_sp_Aq107_02596,COG2087,,,PF02283.17
Aq_sp_Aq107_02597,COG4206,,K16092,PF07715.16
Aq_sp_Aq107_02598,COG0793,,,PF03572.19
Aq_sp_Aq107_02599,COG1595,,,PF04542.15
Aq_sp_Aq107_02601,,,,PF14060.7
Aq_sp_Aq107_02602,,,,PF14060.7
Aq_sp_Aq107_02603,COG0015,,K01756,PF08328.12
Aq_sp_Aq107_02605,COG0846,,K12410,PF02146.18
Aq_sp_Aq107_02606,COG3279,,K02477,PF04397.16
Aq_sp_Aq107_02607,COG4585,,,PF02518.27
Aq_sp_Aq107_02608,COG2197,,,PF00072.25
Aq_sp_Aq107_02610,,,,PF13229.7
Aq_sp_Aq107_02611,,,,PF13585.7
Aq_sp_Aq107_02612,COG0740,,K01358,PF00574.24
Aq_sp_Aq107_02613,COG1876,,,PF02557.18
Aq_sp_Aq107_02614,COG2340,,,PF00188.27
Aq_sp_Aq107_02615,COG4783,,,PF01435.19
Aq_sp_Aq107_02616,COG0666,,,PF00023.31
Aq_sp_Aq107_02617,COG0696,,K15633,PF06415.14
Aq_sp_Aq107_02618,COG1595,,K03088,PF07638.12
Aq_sp_Aq107_02619,COG3712,,,PF16344.6
Aq_sp_Aq107_02621,COG0024,,K01265,PF00557.25
Aq_sp_Aq107_02622,COG2226,,,PF08241.13
Aq_sp_Aq107_02623,COG1595,,,
Aq_sp_Aq107_02624,,,,PF14108.7
Aq_sp_Aq107_02626,COG3275,,,PF06580.14
Aq_sp_Aq107_02627,COG3279,,K02477,PF04397.16
Aq_sp_Aq107_02628,COG1477,,K03734,PF02424.16
Aq_sp_Aq107_02630,COG4676,,,PF13715.7
Aq_sp_Aq107_02631,,,,PF16138.6
Aq_sp_Aq107_02632,COG4886,,,PF00025.22
Aq_sp_Aq107_02633,COG4585,,,PF02518.27
Aq_sp_Aq107_02634,COG2197,,K07693,PF00196.20
Aq_sp_Aq107_02635,,,,PF00041.22
Aq_sp_Aq107_02637,,,,PF13505.7
Aq_sp_Aq107_02638,COG2871,,,PF00970.25
Aq_sp_Aq107_02639,COG2209,,K00350,PF02508.15
Aq_sp_Aq107_02640,COG1347,,K00349,PF02508.15
Aq_sp_Aq107_02641,COG2869,,K00348,PF04205.15
Aq_sp_Aq107_02642,COG1805,,K00347,PF03116.16
Aq_sp_Aq107_02643,COG1726,,K00346,PF05896.12
Aq_sp_Aq107_02644,,,,PF17116.6
Aq_sp_Aq107_02645,,,,PF12412.9
Aq_sp_Aq107_02646,COG2967,,K06195,PF04379.15
Aq_sp_Aq107_02648,,,,PF05742.13
Aq_sp_Aq107_02649,COG1012,,K00294,PF00171.23
Aq_sp_Aq107_02650,COG0456,,,PF00583.26
Aq_sp_Aq107_02651,COG2271,,,PF07690.17
Aq_sp_Aq107_02652,COG0357,,K03501,PF02527.16
Aq_sp_Aq107_02653,COG3239,,,PF00487.25
Aq_sp_Aq107_02654,COG0436,,K00812,PF00155.22
Aq_sp_Aq107_02656,COG0168,,K03498,PF02386.17
Aq_sp_Aq107_02657,COG0569,,K03499,PF13460.7
Aq_sp_Aq107_02658,COG1680,,,PF00144.25
Aq_sp_Aq107_02659,COG1506,,,PF00561.21
Aq_sp_Aq107_02660,COG2226,,K03183,PF08241.13
Aq_sp_Aq107_02661,,,,PF13505.7
Aq_sp_Aq107_02662,COG0566,,,PF00588.20
Aq_sp_Aq107_02663,COG4775,,,PF01103.24
Aq_sp_Aq107_02664,COG0191,,K01624,PF01116.21
Aq_sp_Aq107_02665,COG0777,,K01963,PF01039.23
Aq_sp_Aq107_02667,COG0184,,K02956,PF00312.23
Aq_sp_Aq107_02668,COG1185,,K00962,PF00013.30
Aq_sp_Aq107_02669,,GPL6,,PF13004.8
Aq_sp_Aq107_02672,COG3239,,,PF00487.25
Aq_sp_Aq107_02673,COG3239,,,PF00487.25
Aq_sp_Aq107_02677,COG1595,,K03088,PF07638.12
Aq_sp_Aq107_02680,COG0568,,K03086,PF00140.21
Aq_sp_Aq107_02681,,,,PF04940.13
Aq_sp_Aq107_02682,,,,PF04940.13
Aq_sp_Aq107_02683,,,,PF04940.13
Aq_sp_Aq107_02684,COG0036,,K01783,PF00834.20
Aq_sp_Aq107_02685,COG0492,,K21567,PF01266.25
Aq_sp_Aq107_02687,COG0670,,,PF01027.21
Aq_sp_Aq107_02688,COG3228,,,PF06167.13
Aq_sp_Aq107_02689,COG0491,,,PF00753.28
Aq_sp_Aq107_02690,COG2608,,,PF00403.27
Aq_sp_Aq107_02691,COG3000,,,PF04116.14
Aq_sp_Aq107_02692,COG1254,,,PF00708.19
Aq_sp_Aq107_02693,COG0589,,,PF00582.27
Aq_sp_Aq107_02694,COG0274,,K01619,PF01791.10
Aq_sp_Aq107_02695,COG3118,,,PF00578.22
Aq_sp_Aq107_02696,,,,PF06197.14
Aq_sp_Aq107_02700,COG0642,,,PF02518.27
Aq_sp_Aq107_02701,COG0664,,,PF00027.30
Aq_sp_Aq107_02702,COG0589,,,PF00582.27
Aq_sp_Aq107_02703,COG0635,,K02495,PF04055.22
Aq_sp_Aq107_02704,COG2836,,,PF13386.7
Aq_sp_Aq107_02705,,,,PF05751.12
Aq_sp_Aq107_02706,COG0348,,,PF13237.7
Aq_sp_Aq107_02707,COG2010,,,PF13442.7
Aq_sp_Aq107_02708,COG3278,,,PF00115.21
Aq_sp_Aq107_02711,COG1280,,K11250,PF01810.19
Aq_sp_Aq107_02712,COG4886,,,PF00560.34
Aq_sp_Aq107_02716,COG0793,,,PF03572.19
Aq_sp_Aq107_02717,COG3344,,,PF08388.12
Aq_sp_Aq107_02719,COG1680,,,PF00144.25
Aq_sp_Aq107_02720,COG3878,,,PF09234.11
Aq_sp_Aq107_02722,COG2207,,,PF12833.8
Aq_sp_Aq107_02723,COG4221,,,PF00106.26
Aq_sp_Aq107_02724,,,,PF07045.12
Aq_sp_Aq107_02726,COG0491,,,PF00753.28
Aq_sp_Aq107_02727,COG3832,,,PF08327.12
Aq_sp_Aq107_02729,COG2207,,,PF12833.8
Aq_sp_Aq107_02730,,,,PF02517.17
Aq_sp_Aq107_02731,COG1680,,,PF00144.25
Aq_sp_Aq107_02732,COG2819,,,PF00756.21
Aq_sp_Aq107_02736,COG1595,,K03088,PF04542.15
Aq_sp_Aq107_02737,COG0384,,,PF02567.17
Aq_sp_Aq107_02738,COG0664,,,PF00027.30
Aq_sp_Aq107_02742,COG1595,,K03088,PF04542.15
Aq_sp_Aq107_02745,,,,PF14240.7
Aq_sp_Aq107_02747,COG3279,,,PF04397.16
Aq_sp_Aq107_02748,,,,PF02517.17
Aq_sp_Aq107_02749,COG1357,,,PF00805.23
Aq_sp_Aq107_02752,COG2013,,,PF01987.18
Aq_sp_Aq107_02753,COG0726,,,PF01522.22
Aq_sp_Aq107_02754,COG4886,,,PF00560.34
Aq_sp_Aq107_02755,,,,PF12158.9
Aq_sp_Aq107_02756,,GPL7_5,,PF08787.12
Aq_sp_Aq107_02757,COG0300,,,PF00106.26
Aq_sp_Aq107_02758,COG0521,,K03831,PF00994.25
Aq_sp_Aq107_02759,COG2207,,,PF12833.8
Aq_sp_Aq107_02760,COG3324,,,
Aq_sp_Aq107_02762,,,,PF05708.13
Aq_sp_Aq107_02763,COG1309,,,PF16925.6
Aq_sp_Aq107_02764,COG2128,,,
Aq_sp_Aq107_02765,COG2207,,,PF12833.8
Aq_sp_Aq107_02766,,,,PF06439.12
Aq_sp_Aq107_02767,,,,PF07681.13
Aq_sp_Aq107_02768,COG0259,,,PF01243.21
Aq_sp_Aq107_02769,COG2217,,K17686,PF12156.9
Aq_sp_Aq107_02770,COG0589,,,PF00582.27
Aq_sp_Aq107_02771,COG0589,,,PF00582.27
Aq_sp_Aq107_02772,COG0589,,,PF00582.27
Aq_sp_Aq107_02773,COG0589,,,PF00582.27
Aq_sp_Aq107_02774,COG0589,,,PF00582.27
Aq_sp_Aq107_02775,COG0589,,,PF00582.27
Aq_sp_Aq107_02778,COG1052,,K03778,PF00389.31
Aq_sp_Aq107_02779,,,K07112,PF04143.15
Aq_sp_Aq107_02780,,,,PF04143.15
Aq_sp_Aq107_02781,COG2226,,,PF08241.13
Aq_sp_Aq107_02782,COG0664,,,PF00027.30
Aq_sp_Aq107_02783,COG0607,,,PF00581.21
Aq_sp_Aq107_02784,COG0664,,,PF00027.30
Aq_sp_Aq107_02785,COG1752,,,PF01734.23
Aq_sp_Aq107_02786,COG1502,,K06131,PF00614.23
Aq_sp_Aq107_02787,COG0589,,,PF00582.27
Aq_sp_Aq107_02789,COG0598,,K03284,PF01544.19
Aq_sp_Aq107_02790,COG0668,,,PF00924.19
Aq_sp_Aq107_02791,COG2936,,,PF02129.19
Aq_sp_Aq107_02792,COG1610,,K09117,PF09424.11
Aq_sp_Aq107_02793,COG0206,,,PF12327.9
Aq_sp_Aq107_02794,COG0849,,K03590,PF06277.12
Aq_sp_Aq107_02796,COG0773,,,PF01225.26
Aq_sp_Aq107_02797,COG0707,GT28,K02563,PF03033.21
Aq_sp_Aq107_02798,COG0772,,K03588,PF01098.20
Aq_sp_Aq107_02799,COG0771,,K01925,PF02875.22
Aq_sp_Aq107_02800,COG0472,,K01000,PF00953.22
Aq_sp_Aq107_02801,COG0769,,K01928,PF01225.26
Aq_sp_Aq107_02802,COG0768,,K08384,PF03793.20
Aq_sp_Aq107_02804,COG0275,,K03438,PF01795.20
Aq_sp_Aq107_02805,COG2001,,K03925,PF02381.19
Aq_sp_Aq107_02806,COG0596,,K16050,PF00561.21
Aq_sp_Aq107_02807,COG0218,,K03978,PF01926.24
Aq_sp_Aq107_02810,COG0171,,K01916,PF02540.18
Aq_sp_Aq107_02811,COG2197,,K07689,PF00196.20
Aq_sp_Aq107_02812,COG0358,,,PF10410.10
Aq_sp_Aq107_02813,COG3979,,,PF10179.10
Aq_sp_Aq107_02816,COG1595,,K03088,PF04542.15
Aq_sp_Aq107_02817,COG0793,,,PF03572.19
Aq_sp_Aq107_02818,COG0142,,,PF00348.18
Aq_sp_Aq107_02819,COG0820,,K06941,PF13394.7
Aq_sp_Aq107_02820,,,,PF16036.6
Aq_sp_Aq107_02821,COG0809,,K07568,PF02547.16
Aq_sp_Aq107_02822,COG0128,,K00800,PF00275.21
Aq_sp_Aq107_02823,COG1694,,,PF03819.18
Aq_sp_Aq107_02825,COG1305,,,PF12969.8
Aq_sp_Aq107_02826,COG1490,,K07560,PF02580.17
Aq_sp_Aq107_02827,COG1162,,K06949,PF01176.20
Aq_sp_Aq107_02828,COG2876,,,PF01817.22
Aq_sp_Aq107_02829,COG0287,,K00220,PF03807.18
Aq_sp_Aq107_02830,COG0436,,K10206,PF00155.22
Aq_sp_Aq107_02831,COG0077,,K14170,PF00800.19
Aq_sp_Aq107_02832,COG0156,,K00639,PF00155.22
Aq_sp_Aq107_02833,COG0451,,,PF01073.20
Aq_sp_Aq107_02834,COG1522,,K03719,PF01037.22
Aq_sp_Aq107_02835,COG2723,GH1,K05350,PF00232.19
Aq_sp_Aq107_02836,COG1131,,,PF13304.7
Aq_sp_Aq107_02837,COG2197,,,PF00072.25
Aq_sp_Aq107_02838,COG0642,,,PF02518.27
Aq_sp_Aq107_02839,COG2202,,,PF00989.26
Aq_sp_Aq107_02840,,,,PF10988.9
Aq_sp_Aq107_02841,,,,PF09411.11
Aq_sp_Aq107_02842,COG0685,,K00297,PF02219.18
Aq_sp_Aq107_02843,COG1410,,K00548,PF02310.20
Aq_sp_Aq107_02844,COG0646,,K00548,PF02574.17
Aq_sp_Aq107_02845,COG0633,,K04755,PF00111.28
Aq_sp_Aq107_02846,COG0492,,K00384,PF00070.28
Aq_sp_Aq107_02847,COG1648,,K02302,PF13241.7
Aq_sp_Aq107_02848,COG0007,,K02303,PF00590.21
Aq_sp_Aq107_02849,COG0155,,,PF05168.15
Aq_sp_Aq107_02850,COG2895,,K00955,PF00009.28
Aq_sp_Aq107_02851,COG0175,,K00957,PF01507.20
Aq_sp_Aq107_02852,COG0175,,,PF01507.20
Aq_sp_Aq107_02853,COG3205,,,PF09834.10
Aq_sp_Aq107_02854,,,,PF01364.19
Aq_sp_Aq107_02855,COG0626,,K10764,PF00155.22
Aq_sp_Aq107_02856,COG1765,,K07397,PF02566.20
Aq_sp_Aq107_02857,COG0527,,K12524,PF00696.29
Aq_sp_Aq107_02858,COG2021,,K00641,PF00561.21
Aq_sp_Aq107_02859,COG2873,,K01740,PF00155.22
Aq_sp_Aq107_02860,COG0192,,K00789,PF02773.17
Aq_sp_Aq107_02866,,,,PF01734.23
Aq_sp_Aq107_02868,COG3439,,,PF03625.15
Aq_sp_Aq107_02870,COG4753,,,PF12833.8
Aq_sp_Aq107_02871,COG1404,,,PF00082.23
Aq_sp_Aq107_02872,,,,PF04978.13
Aq_sp_Aq107_02874,,,,PF13715.7
Aq_sp_Aq107_02875,,,,PF13715.7
Aq_sp_Aq107_02876,,,,PF09697.11
Aq_sp_Aq107_02877,COG3577,,,PF13650.7
Aq_sp_Aq107_02878,,,,PF09697.11
Aq_sp_Aq107_02879,COG0526,,,PF00578.22
Aq_sp_Aq107_02880,COG0642,,,PF02518.27
Aq_sp_Aq107_02881,COG0745,,,PF00072.25
Aq_sp_Aq107_02883,COG1428,,K15519,PF01712.20
Aq_sp_Aq107_02885,COG5587,,,PF09365.11
Aq_sp_Aq107_02886,COG1519,GT30,K02527,PF04413.17
Aq_sp_Aq107_02887,,,,PF18962.1
Aq_sp_Aq107_02888,COG0399,,K13017,PF00155.22
Aq_sp_Aq107_02890,COG0553,,,PF00271.32
Aq_sp_Aq107_02891,COG1506,,,PF00561.21
Aq_sp_Aq107_02892,COG1228,,,PF01979.21
Aq_sp_Aq107_02893,COG0526,,,PF00578.22
Aq_sp_Aq107_02894,,,,PF13585.7
Aq_sp_Aq107_02896,,,,PF17963.2
Aq_sp_Aq107_02897,COG0331,,K00645,PF00698.22
Aq_sp_Aq107_02898,COG3279,,K07705,PF04397.16
Aq_sp_Aq107_02899,COG3275,,,PF06580.14
Aq_sp_Aq107_02900,,GPL9_2,,PF13229.7
Aq_sp_Aq107_02901,COG2730,GH5_2+CBM60,,PF16841.6
Aq_sp_Aq107_02902,COG3001,,,PF01636.24
Aq_sp_Aq107_02903,COG0262,,,PF13239.7
Aq_sp_Aq107_02904,COG0520,,,PF00266.20
Aq_sp_Aq107_02905,,,,PF18962.1
Aq_sp_Aq107_02906,,,,PF16561.6
Aq_sp_Aq107_02907,COG2343,,,PF04248.13
Aq_sp_Aq107_02908,COG4301,,K18911,PF10017.10
Aq_sp_Aq107_02909,COG1262,,,PF12867.8
Aq_sp_Aq107_02910,COG0810,,,PF03544.15
Aq_sp_Aq107_02911,COG0207,,K00560,PF00303.20
Aq_sp_Aq107_02912,COG1972,,,PF07670.15
Aq_sp_Aq107_02913,COG1259,,,PF02577.15
Aq_sp_Aq107_02914,COG2025,,K03522,PF01012.22
Aq_sp_Aq107_02915,COG2086,,,PF01012.22
Aq_sp_Aq107_02916,COG0022,,,PF02780.21
Aq_sp_Aq107_02917,,,,PF13715.7
Aq_sp_Aq107_02918,COG0221,,K01507,PF00719.20
Aq_sp_Aq107_02919,COG3808,,K15987,PF03030.17
Aq_sp_Aq107_02920,COG4850,,,PF09949.10
Aq_sp_Aq107_02921,COG2932,,,PF12844.8
Aq_sp_Aq107_02922,COG2852,,,PF04480.13
Aq_sp_Aq107_02923,COG4277,,,PF04055.22
Aq_sp_Aq107_02924,,,,PF13566.7
Aq_sp_Aq107_02926,COG0778,,,PF00881.25
Aq_sp_Aq107_02927,COG2227,,,PF08241.13
Aq_sp_Aq107_02929,COG1357,,,PF00805.23
Aq_sp_Aq107_02932,COG1595,,,
Aq_sp_Aq107_02933,COG1404,,,PF00082.23
Aq_sp_Aq107_02934,COG4995,,,PF12770.8
Aq_sp_Aq107_02935,,,,PF18962.1
Aq_sp_Aq107_02937,,,,PF18962.1
Aq_sp_Aq107_02943,COG4974,,,PF17293.3
Aq_sp_Aq107_02945,COG1770,,,PF00326.22
Aq_sp_Aq107_02946,COG2207,,,PF12833.8
Aq_sp_Aq107_02947,COG1595,,,PF04542.15
Aq_sp_Aq107_02948,,,,PF18962.1
Aq_sp_Aq107_02949,COG3209,,,PF01839.24
Aq_sp_Aq107_02950,,,,PF06271.13
Aq_sp_Aq107_02952,,,,PF13505.7
Aq_sp_Aq107_02955,,,,PF12728.8
Aq_sp_Aq107_02957,COG1032,,K13602,PF02310.20
Aq_sp_Aq107_02958,,,,PF04893.18
Aq_sp_Aq107_02959,,,,PF11342.9
Aq_sp_Aq107_02961,,,,PF03168.14
Aq_sp_Aq107_02972,,,,PF05257.17
Aq_sp_Aq107_02975,COG2003,,,PF04002.16
Aq_sp_Aq107_02976,COG0270,,,PF00145.18
Aq_sp_Aq107_02979,COG1204,,,PF00270.30
Aq_sp_Aq107_02980,COG0596,,,PF00561.21
Aq_sp_Aq107_02981,COG2197,,,PF00196.20
Aq_sp_Aq107_02985,,,,PF00149.29
Aq_sp_Aq107_02986,COG0338,,,PF02086.16
Aq_sp_Aq107_02987,COG0249,,K03555,PF01624.21
