row_0,CAZyme
Aq_sp_Aq349_03151,PF08242.13
Aq_sp_Aq349_03152,PF00132.25
Aq_sp_Aq349_03153,PF05090.15
Aq_sp_Aq349_03154,PF00155.22
Aq_sp_Aq349_03155,PF00515.29
Aq_sp_Aq349_03156,PF04960.16
Aq_sp_Aq349_03157,PF03575.18
Aq_sp_Aq349_03158,PF13715.7
Aq_sp_Aq349_03159,PF13715.7
Aq_sp_Aq349_03160,PF13715.7
Aq_sp_Aq349_03162,PF01433.21
Aq_sp_Aq349_03163,PF02416.17
Aq_sp_Aq349_03164,PF00082.23
Aq_sp_Aq349_03165,PF13578.7
Aq_sp_Aq349_03167,PF04909.15
Aq_sp_Aq349_03168,PF06052.13
Aq_sp_Aq349_03169,PF00106.26
Aq_sp_Aq349_03170,PF00171.23
Aq_sp_Aq349_03171,PF09339.11
Aq_sp_Aq349_03172,PF01042.22
Aq_sp_Aq349_03173,PF01266.25
Aq_sp_Aq349_03174,PF00266.20
Aq_sp_Aq349_03176,PF00127.21
Aq_sp_Aq349_03177,PF02627.21
Aq_sp_Aq349_03178,PF13564.7
Aq_sp_Aq349_03180,PF12833.8
Aq_sp_Aq349_03182,PF01436.22
Aq_sp_Aq349_03183,PF08241.13
Aq_sp_Aq349_03185,PF00171.23
Aq_sp_Aq349_03186,PF04116.14
Aq_sp_Aq349_03188,COG3565
Aq_sp_Aq349_03189,PF14534.7
Aq_sp_Aq349_03190,PF00849.23
Aq_sp_Aq349_03191,PF04402.15
Aq_sp_Aq349_03192,PF00561.21
Aq_sp_Aq349_03193,PF07883.12
Aq_sp_Aq349_03195,PF05872.13
Aq_sp_Aq349_03196,PF01042.22
Aq_sp_Aq349_03197,PF13353.7
Aq_sp_Aq349_03198,PF11138.9
Aq_sp_Aq349_03199,PF00733.22
Aq_sp_Aq349_03200,PF01400.25
Aq_sp_Aq349_03201,PF00204.26
Aq_sp_Aq349_03203,PF02866.19
Aq_sp_Aq349_03205,PF03176.16
Aq_sp_Aq349_03206,PF02643.16
Aq_sp_Aq349_03207,PF06123.13
Aq_sp_Aq349_03208,PF07099.12
Aq_sp_Aq349_03209,PF05019.14
Aq_sp_Aq349_03210,PF13601.7
Aq_sp_Aq349_03212,PF00126.28
Aq_sp_Aq349_03213,PF00199.20
Aq_sp_Aq349_03214,PF00023.31
Aq_sp_Aq349_03215,PF08818.12
Aq_sp_Aq349_03216,PF00793.21
Aq_sp_Aq349_03217,PF12099.9
Aq_sp_Aq349_03218,PF00679.25
Aq_sp_Aq349_03219,PF01588.21
Aq_sp_Aq349_03220,PF13304.7
Aq_sp_Aq349_03221,PF12895.8
Aq_sp_Aq349_03223,PF01551.23
Aq_sp_Aq349_03224,PF05960.12
Aq_sp_Aq349_03227,PF06580.14
Aq_sp_Aq349_03228,PF04397.16
Aq_sp_Aq349_03229,PF12833.8
Aq_sp_Aq349_03230,PF06452.12
Aq_sp_Aq349_03231,PF12796.8
Aq_sp_Aq349_03232,PF08450.13
Aq_sp_Aq349_03233,PF06580.14
Aq_sp_Aq349_03234,PF04397.16
Aq_sp_Aq349_03235,PF00132.25
Aq_sp_Aq349_03237,PF14534.7
Aq_sp_Aq349_03238,PF08241.13
Aq_sp_Aq349_03239,PF01979.21
Aq_sp_Aq349_03240,PF07638.12
Aq_sp_Aq349_03243,PF18417.2
Aq_sp_Aq349_03244,PF01266.25
Aq_sp_Aq349_03245,PF08031.13
Aq_sp_Aq349_03246,PF08241.13
Aq_sp_Aq349_03247,PF03692.16
Aq_sp_Aq349_03248,PF12103.9
Aq_sp_Aq349_03249,PF03692.16
Aq_sp_Aq349_03252,PF00515.29
Aq_sp_Aq349_03256,PF01145.26
Aq_sp_Aq349_03258,PF12103.9
Aq_sp_Aq349_03260,PF17032.6
Aq_sp_Aq349_03262,PF03160.15
Aq_sp_Aq349_03263,PF11751.9
Aq_sp_Aq349_03264,PF00196.20
Aq_sp_Aq349_03265,PF02518.27
Aq_sp_Aq349_03266,PF02518.27
Aq_sp_Aq349_03267,PF07075.12
Aq_sp_Aq349_03268,PF02687.22
Aq_sp_Aq349_03269,PF00571.29
Aq_sp_Aq349_03270,PF12833.8
Aq_sp_Aq349_03271,PF00578.22
Aq_sp_Aq349_03272,PF11013.9
Aq_sp_Aq349_03273,PF07885.17
Aq_sp_Aq349_03274,PF01235.18
Aq_sp_Aq349_03275,PF12836.8
Aq_sp_Aq349_03276,PF00441.25
Aq_sp_Aq349_03277,GH13_7
Aq_sp_Aq349_03278,PF00589.23
Aq_sp_Aq349_03279,PF02482.20
Aq_sp_Aq349_03280,PF00009.28
Aq_sp_Aq349_03281,PF00467.30
Aq_sp_Aq349_03282,PF00298.20
Aq_sp_Aq349_03283,PF00687.22
Aq_sp_Aq349_03284,PF00466.21
Aq_sp_Aq349_03285,PF00542.20
Aq_sp_Aq349_03286,PF04563.16
Aq_sp_Aq349_03287,PF04997.13
Aq_sp_Aq349_03288,PF11950.9
Aq_sp_Aq349_03290,PF00132.25
Aq_sp_Aq349_03291,PF01408.23
Aq_sp_Aq349_03292,PF01943.18
Aq_sp_Aq349_03293,PF05050.13
Aq_sp_Aq349_03294,GT4
Aq_sp_Aq349_03295,PF13231.7
Aq_sp_Aq349_03296,PF00733.22
Aq_sp_Aq349_03298,PF00534.21
Aq_sp_Aq349_03299,PF13480.8
Aq_sp_Aq349_03300,PF04007.13
Aq_sp_Aq349_03302,PF03062.20
Aq_sp_Aq349_03304,PF02397.17
Aq_sp_Aq349_03305,PF13614.7
Aq_sp_Aq349_03306,PF08241.13
Aq_sp_Aq349_03307,PF00025.22
Aq_sp_Aq349_03308,PF13585.7
Aq_sp_Aq349_03309,PF11751.9
Aq_sp_Aq349_03310,PF00691.21
Aq_sp_Aq349_03311,PF00293.29
Aq_sp_Aq349_03312,PF01242.20
Aq_sp_Aq349_03313,PF00578.22
Aq_sp_Aq349_03315,PF14289.7
Aq_sp_Aq349_03316,PF05684.13
Aq_sp_Aq349_03317,PF05299.13
Aq_sp_Aq349_03318,PF00702.27
Aq_sp_Aq349_03319,PF12146.9
Aq_sp_Aq349_03320,PF02265.17
Aq_sp_Aq349_03321,PF02311.20
Aq_sp_Aq349_03323,PF01400.25
Aq_sp_Aq349_03325,PF00144.25
Aq_sp_Aq349_03326,PF01738.19
Aq_sp_Aq349_03327,PF13463.7
Aq_sp_Aq349_03328,PF09630.11
Aq_sp_Aq349_03331,PF11028.9
Aq_sp_Aq349_03332,PF00196.20
Aq_sp_Aq349_03333,PF02518.27
Aq_sp_Aq349_03334,PF02518.27
Aq_sp_Aq349_03335,PF00196.20
Aq_sp_Aq349_03336,PF08545.11
Aq_sp_Aq349_03337,PF13715.7
Aq_sp_Aq349_03338,PF05593.15
Aq_sp_Aq349_03343,PF12728.8
Aq_sp_Aq349_03346,PF13576.7
Aq_sp_Aq349_03347,PF00270.30
Aq_sp_Aq349_03348,PF01420.20
Aq_sp_Aq349_03349,PF02384.17
Aq_sp_Aq349_03350,PF05118.16
Aq_sp_Aq349_03351,PF07687.15
Aq_sp_Aq349_03352,PF07012.13
Aq_sp_Aq349_03353,PF05572.14
Aq_sp_Aq349_03354,PF18962.1
Aq_sp_Aq349_03356,PF13300.7
Aq_sp_Aq349_03358,PF03965.17
Aq_sp_Aq349_03359,PF05569.12
Aq_sp_Aq349_03360,PF14362.7
Aq_sp_Aq349_03361,PF12799.8
Aq_sp_Aq349_03362,PF12833.8
Aq_sp_Aq349_03363,PF01266.25
Aq_sp_Aq349_03364,PF05544.12
Aq_sp_Aq349_03365,PF05960.12
Aq_sp_Aq349_03366,PF00171.23
Aq_sp_Aq349_03367,PF00701.23
Aq_sp_Aq349_03368,PF02311.20
Aq_sp_Aq349_03371,PF00583.26
Aq_sp_Aq349_03372,PF13601.7
Aq_sp_Aq349_03373,PF03079.15
Aq_sp_Aq349_03374,PF02566.20
Aq_sp_Aq349_03375,PF16925.6
Aq_sp_Aq349_03376,PF00291.26
Aq_sp_Aq349_03377,PF01042.22
Aq_sp_Aq349_03378,PF01047.23
Aq_sp_Aq349_03379,PF00488.22
Aq_sp_Aq349_03380,PF04237.14
Aq_sp_Aq349_03381,PF00583.26
Aq_sp_Aq349_03382,PF14014.7
Aq_sp_Aq349_03384,PF14079.7
Aq_sp_Aq349_03385,PF04199.14
Aq_sp_Aq349_03386,PF06969.17
Aq_sp_Aq349_03387,PF02075.18
Aq_sp_Aq349_03389,PF12895.8
Aq_sp_Aq349_03390,PF05569.12
Aq_sp_Aq349_03391,PF03965.17
Aq_sp_Aq349_03393,PF04306.14
Aq_sp_Aq349_03394,PF12833.8
Aq_sp_Aq349_03395,PF00041.22
Aq_sp_Aq349_03396,PF04402.15
Aq_sp_Aq349_03397,PF14903.7
Aq_sp_Aq349_03398,PF01882.19
Aq_sp_Aq349_03399,PF08534.11
Aq_sp_Aq349_03401,PF07733.13
Aq_sp_Aq349_03403,PF00886.20
Aq_sp_Aq349_03404,PF01782.19
Aq_sp_Aq349_03405,PF13649.7
Aq_sp_Aq349_03407,PF00441.25
Aq_sp_Aq349_03410,PF04542.15
Aq_sp_Aq349_03411,PF01266.25
Aq_sp_Aq349_03413,PF16295.6
Aq_sp_Aq349_03414,PF03073.16
Aq_sp_Aq349_03415,PF18376.2
Aq_sp_Aq349_03416,COG1577
Aq_sp_Aq349_03417,PF01040.19
Aq_sp_Aq349_03419,PF00795.23
Aq_sp_Aq349_03420,PF00849.23
Aq_sp_Aq349_03421,PF00561.21
Aq_sp_Aq349_03423,GT2
Aq_sp_Aq349_03424,GT2_Glycos_transf_2
Aq_sp_Aq349_03425,PF07661.14
Aq_sp_Aq349_03426,PF03572.19
Aq_sp_Aq349_03427,PF00037.28
Aq_sp_Aq349_03428,PF00070.28
Aq_sp_Aq349_03429,PF12799.8
Aq_sp_Aq349_03430,PF12799.8
Aq_sp_Aq349_03431,PF12799.8
Aq_sp_Aq349_03432,PF04784.15
Aq_sp_Aq349_03434,GH113
Aq_sp_Aq349_03435,PF07244.16
Aq_sp_Aq349_03436,PF07080.12
Aq_sp_Aq349_03437,PF00561.21
Aq_sp_Aq349_03439,PF00535.27
Aq_sp_Aq349_03440,PF04784.15
Aq_sp_Aq349_03441,PF04784.15
Aq_sp_Aq349_03443,PF00155.22
Aq_sp_Aq349_03444,PF01384.21
Aq_sp_Aq349_03445,PF08241.13
Aq_sp_Aq349_03446,PF01048.21
Aq_sp_Aq349_03447,PF01983.17
Aq_sp_Aq349_03448,PF00581.21
Aq_sp_Aq349_03449,PF12345.9
Aq_sp_Aq349_03450,PF02627.21
Aq_sp_Aq349_03451,PF00356.22
Aq_sp_Aq349_03452,PF01569.22
Aq_sp_Aq349_03453,PF02311.20
Aq_sp_Aq349_03455,PF12833.8
Aq_sp_Aq349_03456,PF00857.21
Aq_sp_Aq349_03457,PF12833.8
Aq_sp_Aq349_03458,PF13715.7
Aq_sp_Aq349_03459,PF14054.7
Aq_sp_Aq349_03462,PF03572.19
Aq_sp_Aq349_03463,PF00775.22
Aq_sp_Aq349_03464,PF12895.8
Aq_sp_Aq349_03465,PF07705.12
Aq_sp_Aq349_03467,PF18885.1
Aq_sp_Aq349_03468,PF12833.8
Aq_sp_Aq349_03469,PF03309.15
Aq_sp_Aq349_03470,PF03349.17
Aq_sp_Aq349_03471,PF00515.29
Aq_sp_Aq349_03472,PF06835.14
Aq_sp_Aq349_03473,PF00571.29
Aq_sp_Aq349_03474,PF07947.15
Aq_sp_Aq349_03475,PF00639.22
Aq_sp_Aq349_03476,PF01073.20
Aq_sp_Aq349_03477,PF01590.27
Aq_sp_Aq349_03478,PF11827.9
Aq_sp_Aq349_03479,PF01427.18
Aq_sp_Aq349_03480,PF00463.22
Aq_sp_Aq349_03481,PF01274.23
Aq_sp_Aq349_03482,PF12844.8
Aq_sp_Aq349_03483,PF00118.25
Aq_sp_Aq349_03484,PF00166.22
Aq_sp_Aq349_03485,PF03840.15
Aq_sp_Aq349_03487,PF04390.13
Aq_sp_Aq349_03488,PF07728.15
Aq_sp_Aq349_03489,PF04055.22
Aq_sp_Aq349_03491,PF01131.21
Aq_sp_Aq349_03492,PF00491.22
Aq_sp_Aq349_03493,PF03781.17
Aq_sp_Aq349_03495,PF12080.9
Aq_sp_Aq349_03497,PF01266.25
Aq_sp_Aq349_03498,PF13175.7
Aq_sp_Aq349_03499,PF13533.7
Aq_sp_Aq349_03500,PF00873.20
Aq_sp_Aq349_03501,PF02321.19
Aq_sp_Aq349_03505,PF13175.7
Aq_sp_Aq349_03507,PF01935.18
Aq_sp_Aq349_03508,PF01555.19
Aq_sp_Aq349_03509,PF04116.14
Aq_sp_Aq349_03510,PF16410.6
Aq_sp_Aq349_03511,PF12799.8
Aq_sp_Aq349_03512,PF02518.27
Aq_sp_Aq349_03513,PF01400.25
Aq_sp_Aq349_03514,PF07012.13
Aq_sp_Aq349_03515,PF07730.14
Aq_sp_Aq349_03516,PF00196.20
Aq_sp_Aq349_03517,PF00072.25
Aq_sp_Aq349_03518,PF01227.23
Aq_sp_Aq349_03519,PF13191.7
Aq_sp_Aq349_03520,PF02687.22
Aq_sp_Aq349_03522,PF04577.15
Aq_sp_Aq349_03524,PF19147.1
Aq_sp_Aq349_03525,PF00245.21
Aq_sp_Aq349_03527,COG4337
Aq_sp_Aq349_03528,PF12679.8
Aq_sp_Aq349_03529,PF12679.8
Aq_sp_Aq349_03530,PF13304.7
Aq_sp_Aq349_03531,PF02492.20
Aq_sp_Aq349_03533,PF04955.13
Aq_sp_Aq349_03534,PF01432.21
Aq_sp_Aq349_03535,PF13715.7
Aq_sp_Aq349_03536,PF06580.14
Aq_sp_Aq349_03537,PF04397.16
Aq_sp_Aq349_03553,PF01266.25
Aq_sp_Aq349_03554,PF04542.15
Aq_sp_Aq349_03555,PF07690.17
Aq_sp_Aq349_03556,PF13434.7
Aq_sp_Aq349_03557,PF04397.16
Aq_sp_Aq349_03558,PF06580.14
Aq_sp_Aq349_03559,GH92
Aq_sp_Aq349_03560,PF00474.18
Aq_sp_Aq349_03561,GH130
Aq_sp_Aq349_03562,GCBM9
Aq_sp_Aq349_03563,PF13200.7
Aq_sp_Aq349_03564,GH92
Aq_sp_Aq349_03565,PF01112.19
Aq_sp_Aq349_03566,GH20
Aq_sp_Aq349_03567,GH29
Aq_sp_Aq349_03568,GH92
Aq_sp_Aq349_03569,GH92
Aq_sp_Aq349_03570,PF13715.7
Aq_sp_Aq349_03571,PF12741.8
Aq_sp_Aq349_03572,PF07690.17
Aq_sp_Aq349_03573,PF00480.21
Aq_sp_Aq349_03574,PF01182.21
Aq_sp_Aq349_03575,PF03372.24
Aq_sp_Aq349_03576,PF13424.7
Aq_sp_Aq349_03577,PF00072.25
Aq_sp_Aq349_03578,PF04542.15
Aq_sp_Aq349_03579,PF00440.24
Aq_sp_Aq349_03581,PF00916.21
Aq_sp_Aq349_03582,PF00582.27
Aq_sp_Aq349_03583,PF02492.20
Aq_sp_Aq349_03584,PF01923.19
Aq_sp_Aq349_03585,PF00590.21
Aq_sp_Aq349_03586,PF02570.16
Aq_sp_Aq349_03587,PF00881.25
Aq_sp_Aq349_03588,PF01292.21
Aq_sp_Aq349_03589,PF13715.7
Aq_sp_Aq349_03590,COG2241
Aq_sp_Aq349_03592,PF01073.20
Aq_sp_Aq349_03593,GT2_Glycos_transf_2
Aq_sp_Aq349_03594,PF01890.17
Aq_sp_Aq349_03595,PF02571.15
Aq_sp_Aq349_03596,PF01888.18
Aq_sp_Aq349_03598,PF00588.20
Aq_sp_Aq349_03600,GT2_Glycos_transf_2
Aq_sp_Aq349_03601,PF07728.15
Aq_sp_Aq349_03602,PF13500.7
Aq_sp_Aq349_03603,PF02514.17
Aq_sp_Aq349_03605,PF03143.18
Aq_sp_Aq349_03606,PF12833.8
Aq_sp_Aq349_03607,PF00903.26
Aq_sp_Aq349_03609,PF00561.21
Aq_sp_Aq349_03610,PF04235.13
Aq_sp_Aq349_03611,PF09603.11
Aq_sp_Aq349_03612,PF04542.15
Aq_sp_Aq349_03615,PF00486.29
Aq_sp_Aq349_03617,PF03403.14
Aq_sp_Aq349_03618,PF12833.8
Aq_sp_Aq349_03619,PF01370.22
Aq_sp_Aq349_03620,PF08279.13
Aq_sp_Aq349_03622,PF02777.19
Aq_sp_Aq349_03623,PF06180.12
Aq_sp_Aq349_03624,PF00590.21
Aq_sp_Aq349_03625,COG0451
Aq_sp_Aq349_03626,COG3411
Aq_sp_Aq349_03627,PF13521.7
Aq_sp_Aq349_03628,PF03186.14
Aq_sp_Aq349_03629,PF00155.22
Aq_sp_Aq349_03630,PF13500.7
Aq_sp_Aq349_03631,PF00656.23
Aq_sp_Aq349_03634,PF00515.29
Aq_sp_Aq349_03635,PF00072.25
Aq_sp_Aq349_03636,PF13385.7
Aq_sp_Aq349_03637,PF00691.21
Aq_sp_Aq349_03638,PF16473.6
Aq_sp_Aq349_03639,PF13414.7
Aq_sp_Aq349_03640,PF00472.21
Aq_sp_Aq349_03641,PF01139.18
Aq_sp_Aq349_03642,PF13715.7
Aq_sp_Aq349_03643,PF06580.14
Aq_sp_Aq349_03644,PF04397.16
Aq_sp_Aq349_03645,PF12893.8
Aq_sp_Aq349_03646,PF00106.26
Aq_sp_Aq349_03647,PF01361.22
Aq_sp_Aq349_03648,PF00027.30
Aq_sp_Aq349_03649,PF13672.7
Aq_sp_Aq349_03650,PF00719.20
Aq_sp_Aq349_03652,PF08279.13
Aq_sp_Aq349_03653,PF14248.7
Aq_sp_Aq349_03654,PF09966.10
Aq_sp_Aq349_03656,PF00211.21
Aq_sp_Aq349_03657,PF04397.16
Aq_sp_Aq349_03658,PF02517.17
Aq_sp_Aq349_03659,PF04794.13
Aq_sp_Aq349_03660,PF01476.21
Aq_sp_Aq349_03665,PF13443.7
Aq_sp_Aq349_03666,PF13715.7
Aq_sp_Aq349_03667,PF12741.8
Aq_sp_Aq349_03668,PF01676.19
Aq_sp_Aq349_03669,PF18950.1
Aq_sp_Aq349_03670,PF01212.22
Aq_sp_Aq349_03671,PF13434.7
Aq_sp_Aq349_03672,PF07690.17
Aq_sp_Aq349_03673,PF13523.7
Aq_sp_Aq349_03674,PF13523.7
Aq_sp_Aq349_03675,PF06276.13
Aq_sp_Aq349_03676,PF04116.14
Aq_sp_Aq349_03677,PF01757.23
Aq_sp_Aq349_03678,PF00378.21
Aq_sp_Aq349_03679,PF00258.26
Aq_sp_Aq349_03681,PF12833.8
Aq_sp_Aq349_03682,PF13715.7
Aq_sp_Aq349_03683,PF14298.7
Aq_sp_Aq349_03684,PF02412.19
Aq_sp_Aq349_03685,PF10670.10
Aq_sp_Aq349_03686,PF08241.13
Aq_sp_Aq349_03687,GT2_Glycos_transf_2
Aq_sp_Aq349_03688,COG5617
Aq_sp_Aq349_03689,PF09134.11
Aq_sp_Aq349_03690,GH5_42
Aq_sp_Aq349_03691,PF00534.21
Aq_sp_Aq349_03693,PF01740.22
Aq_sp_Aq349_03694,PF01943.18
Aq_sp_Aq349_03695,PF13448.7
Aq_sp_Aq349_03696,PF00535.27
Aq_sp_Aq349_03697,PF12895.8
Aq_sp_Aq349_03699,PF07733.13
Aq_sp_Aq349_03700,PF00817.21
Aq_sp_Aq349_03702,PF05163.13
Aq_sp_Aq349_03704,PF01380.23
Aq_sp_Aq349_03705,PF14054.7
Aq_sp_Aq349_03706,PF13715.7
Aq_sp_Aq349_03707,PF00144.25
Aq_sp_Aq349_03711,PF04542.15
Aq_sp_Aq349_03712,PF03971.15
Aq_sp_Aq349_03713,PF01245.21
Aq_sp_Aq349_03714,PF13308.7
Aq_sp_Aq349_03715,PF01746.22
Aq_sp_Aq349_03717,PF02800.21
Aq_sp_Aq349_03718,PF00595.25
Aq_sp_Aq349_03719,PF01678.20
Aq_sp_Aq349_03720,PF00583.26
Aq_sp_Aq349_03721,PF02618.17
Aq_sp_Aq349_03723,PF00590.21
Aq_sp_Aq349_03724,PF01451.22
Aq_sp_Aq349_03725,PF00004.30
Aq_sp_Aq349_03726,PF03061.23
Aq_sp_Aq349_03727,PF01205.20
Aq_sp_Aq349_03728,PF00892.21
Aq_sp_Aq349_03729,PF13419.7
Aq_sp_Aq349_03730,PF00383.24
Aq_sp_Aq349_03733,PF00583.26
Aq_sp_Aq349_03734,PF03602.16
Aq_sp_Aq349_03735,PF18306.2
Aq_sp_Aq349_03736,PF00533.27
Aq_sp_Aq349_03737,PF07947.15
Aq_sp_Aq349_03741,PF00701.23
Aq_sp_Aq349_03742,PF07885.17
Aq_sp_Aq349_03743,PF13432.7
Aq_sp_Aq349_03744,PF01192.23
Aq_sp_Aq349_03745,PF04127.16
Aq_sp_Aq349_03746,PF16119.6
Aq_sp_Aq349_03747,PF13175.7
Aq_sp_Aq349_03748,PF00188.27
Aq_sp_Aq349_03749,PF12895.8
Aq_sp_Aq349_03750,PF11751.9
Aq_sp_Aq349_03751,PF17963.2
Aq_sp_Aq349_03752,PF00106.26
Aq_sp_Aq349_03753,GT2
Aq_sp_Aq349_03754,PF07949.13
Aq_sp_Aq349_03755,PF13238.7
Aq_sp_Aq349_03756,PF02518.27
Aq_sp_Aq349_03757,PF00072.25
Aq_sp_Aq349_03758,PF01715.18
Aq_sp_Aq349_03759,PF00520.32
Aq_sp_Aq349_03760,PF12969.8
Aq_sp_Aq349_03761,PF01541.25
Aq_sp_Aq349_03762,PF01168.21
Aq_sp_Aq349_03763,PF01419.18
Aq_sp_Aq349_03764,PF06245.12
Aq_sp_Aq349_03765,PF01551.23
Aq_sp_Aq349_03766,PF00725.23
Aq_sp_Aq349_03767,PF01408.23
Aq_sp_Aq349_03768,PF01135.20
Aq_sp_Aq349_03769,PF00023.31
Aq_sp_Aq349_03770,PF16822.6
Aq_sp_Aq349_03771,PF03062.20
Aq_sp_Aq349_03772,PF01668.19
Aq_sp_Aq349_03775,PF07012.13
Aq_sp_Aq349_03776,PF00300.23
Aq_sp_Aq349_03777,PF13279.7
Aq_sp_Aq349_03778,PF00440.24
Aq_sp_Aq349_03780,PF00004.30
Aq_sp_Aq349_03781,PF11009.9
Aq_sp_Aq349_03782,COG2346
Aq_sp_Aq349_03783,PF01566.19
Aq_sp_Aq349_03784,PF13715.7
Aq_sp_Aq349_03785,PF16344.6
Aq_sp_Aq349_03786,PF00196.20
Aq_sp_Aq349_03787,PF00027.30
Aq_sp_Aq349_03789,PF01557.19
Aq_sp_Aq349_03790,PF00464.20
Aq_sp_Aq349_03792,COG2128
Aq_sp_Aq349_03793,PF01252.19
Aq_sp_Aq349_03794,PF14534.7
Aq_sp_Aq349_03795,PF00583.26
Aq_sp_Aq349_03798,PF01262.22
Aq_sp_Aq349_03799,PF04397.16
Aq_sp_Aq349_03800,PF06580.14
Aq_sp_Aq349_03801,PF12695.8
Aq_sp_Aq349_03802,PF01618.17
Aq_sp_Aq349_03803,PF00578.22
Aq_sp_Aq349_03804,PF00144.25
Aq_sp_Aq349_03805,PF00664.24
Aq_sp_Aq349_03806,PF04307.15
Aq_sp_Aq349_03807,PF00144.25
Aq_sp_Aq349_03808,PF06267.13
Aq_sp_Aq349_03809,PF01936.19
Aq_sp_Aq349_03810,PF00270.30
Aq_sp_Aq349_03811,PF02525.18
Aq_sp_Aq349_03812,PF04715.14
Aq_sp_Aq349_03813,PF12799.8
Aq_sp_Aq349_03815,PF01171.21
Aq_sp_Aq349_03816,PF11412.9
Aq_sp_Aq349_03818,PF02129.19
Aq_sp_Aq349_03819,PF05960.12
Aq_sp_Aq349_03820,PF14902.7
Aq_sp_Aq349_03821,PF13533.7
Aq_sp_Aq349_03822,PF00664.24
Aq_sp_Aq349_03823,PF04116.14
Aq_sp_Aq349_03830,PF12833.8
Aq_sp_Aq349_03832,GH13_7
Aq_sp_Aq349_03833,PF14292.7
Aq_sp_Aq349_03834,PF14322.7
Aq_sp_Aq349_03835,PF13715.7
Aq_sp_Aq349_03836,PF00356.22
Aq_sp_Aq349_03837,PF07690.17
Aq_sp_Aq349_03838,PF13419.7
Aq_sp_Aq349_03839,GH65
Aq_sp_Aq349_03840,GH13
Aq_sp_Aq349_03841,GH13
Aq_sp_Aq349_03842,PF18962.1
Aq_sp_Aq349_03843,PF01513.22
Aq_sp_Aq349_03844,PF02800.21
Aq_sp_Aq349_03845,PF01869.21
Aq_sp_Aq349_03846,PF13875.7
Aq_sp_Aq349_03847,PF03572.19
Aq_sp_Aq349_03848,PF13715.7
Aq_sp_Aq349_03849,PF02518.27
Aq_sp_Aq349_03852,PF09722.11
Aq_sp_Aq349_03853,PF08808.12
Aq_sp_Aq349_03854,PF01431.22
Aq_sp_Aq349_03856,PF00696.29
Aq_sp_Aq349_03857,PF07728.15
Aq_sp_Aq349_03858,PF00196.20
Aq_sp_Aq349_03859,PF02518.27
Aq_sp_Aq349_03863,PF14200.7
Aq_sp_Aq349_03864,PF12895.8
Aq_sp_Aq349_03865,PF18962.1
Aq_sp_Aq349_03867,PF00675.21
Aq_sp_Aq349_03868,PF11199.9
Aq_sp_Aq349_03869,PF01566.19
Aq_sp_Aq349_03870,PF03746.17
Aq_sp_Aq349_03871,PF02682.17
Aq_sp_Aq349_03872,PF02626.16
Aq_sp_Aq349_03873,PF12770.8
Aq_sp_Aq349_03876,PF02518.27
Aq_sp_Aq349_03877,PF00196.20
Aq_sp_Aq349_03878,PF18962.1
Aq_sp_Aq349_03879,PF00920.22
Aq_sp_Aq349_03880,PF02775.22
Aq_sp_Aq349_03881,PF01842.26
Aq_sp_Aq349_03882,PF02826.20
Aq_sp_Aq349_03883,PF00291.26
Aq_sp_Aq349_03884,PF13508.8
Aq_sp_Aq349_03885,PF00764.20
Aq_sp_Aq349_03886,PF01118.25
Aq_sp_Aq349_03887,PF03807.18
Aq_sp_Aq349_03888,PF00202.22
Aq_sp_Aq349_03889,PF00185.25
Aq_sp_Aq349_03890,PF00696.29
Aq_sp_Aq349_03891,PF07687.15
Aq_sp_Aq349_03892,PF00206.21
Aq_sp_Aq349_03894,PF01541.25
Aq_sp_Aq349_03895,PF13449.7
Aq_sp_Aq349_03896,PF01039.23
Aq_sp_Aq349_03897,PF02222.23
Aq_sp_Aq349_03898,PF00364.23
Aq_sp_Aq349_03899,PF14240.7
Aq_sp_Aq349_03900,PF07661.14
Aq_sp_Aq349_03901,PF02630.15
Aq_sp_Aq349_03902,PF04307.15
Aq_sp_Aq349_03903,PF18962.1
Aq_sp_Aq349_03904,PF00072.25
Aq_sp_Aq349_03905,PF00072.25
Aq_sp_Aq349_03906,PF13715.7
Aq_sp_Aq349_03907,PF13689.7
Aq_sp_Aq349_03909,PF00041.22
Aq_sp_Aq349_03912,PF00041.22
Aq_sp_Aq349_03913,PF06832.13
Aq_sp_Aq349_03914,PF00004.30
Aq_sp_Aq349_03915,PF13569.7
Aq_sp_Aq349_03916,PF12799.8
Aq_sp_Aq349_03919,PF00691.21
Aq_sp_Aq349_03920,PF00528.23
Aq_sp_Aq349_03921,PF00005.28
Aq_sp_Aq349_03924,PF09375.11
Aq_sp_Aq349_03925,PF00034.22
Aq_sp_Aq349_03926,PF09375.11
Aq_sp_Aq349_03927,PF01638.18
Aq_sp_Aq349_03929,PF08803.12
Aq_sp_Aq349_03930,PF00089.27
Aq_sp_Aq349_03931,PF00211.21
Aq_sp_Aq349_03937,PF06580.14
Aq_sp_Aq349_03938,PF04397.16
Aq_sp_Aq349_03940,PF04392.13
Aq_sp_Aq349_03941,PF00364.23
Aq_sp_Aq349_03942,PF00873.20
Aq_sp_Aq349_03943,PF07885.17
Aq_sp_Aq349_03944,PF13454.7
Aq_sp_Aq349_03945,PF00581.21
Aq_sp_Aq349_03946,PF00753.28
Aq_sp_Aq349_03947,PF01740.22
Aq_sp_Aq349_03948,PF00027.30
Aq_sp_Aq349_03949,PF01523.17
