row_0,COG,CAZyme,KO,Pfam
Aq_sp_Aq349_02410,COG0811,,,PF01618.17
Aq_sp_Aq349_02411,COG0848,,,PF02472.17
Aq_sp_Aq349_02413,COG0285,,,PF08245.13
Aq_sp_Aq349_02414,COG1595,,,PF00196.20
Aq_sp_Aq349_02415,COG3712,,,PF16344.6
Aq_sp_Aq349_02416,COG1629,,,PF13715.7
Aq_sp_Aq349_02417,,,,PF12741.8
Aq_sp_Aq349_02418,COG3525,GH20,,PF14845.7
Aq_sp_Aq349_02419,COG3386,,,PF01731.21
Aq_sp_Aq349_02420,COG4099,,,PF02230.17
Aq_sp_Aq349_02421,COG0667,,K06607,PF00248.22
Aq_sp_Aq349_02422,COG1082,,,PF01261.25
Aq_sp_Aq349_02423,COG1028,,K22607,PF00106.26
Aq_sp_Aq349_02424,,,,PF10851.9
Aq_sp_Aq349_02425,COG0770,,K01929,PF01225.26
Aq_sp_Aq349_02426,COG1262,,,PF03781.17
Aq_sp_Aq349_02428,COG0295,,K01489,PF00383.24
Aq_sp_Aq349_02429,COG1071,,K21416,PF00676.21
Aq_sp_Aq349_02430,COG0508,,,PF00198.24
Aq_sp_Aq349_02431,COG2234,,,PF01546.29
Aq_sp_Aq349_02432,COG0300,,K00046,PF00106.26
Aq_sp_Aq349_02436,,,,PF14257.7
Aq_sp_Aq349_02437,,,,PF10263.10
Aq_sp_Aq349_02438,COG0836,,K16011,PF00483.24
Aq_sp_Aq349_02439,COG1808,,,PF04087.15
Aq_sp_Aq349_02440,COG1670,,,PF00583.26
Aq_sp_Aq349_02442,,,,PF14091.7
Aq_sp_Aq349_02443,COG0596,,,PF00561.21
Aq_sp_Aq349_02444,COG2207,,K02854,PF02311.20
Aq_sp_Aq349_02446,COG1733,,,PF01638.18
Aq_sp_Aq349_02447,COG2816,,,PF00293.29
Aq_sp_Aq349_02448,,,,PF05163.13
Aq_sp_Aq349_02449,COG2350,,,PF03795.15
Aq_sp_Aq349_02450,COG1167,,K00375,PF00155.22
Aq_sp_Aq349_02451,COG3435,,,PF02311.20
Aq_sp_Aq349_02452,COG0329,,K01714,PF00701.23
Aq_sp_Aq349_02453,COG1280,,K05834,PF01810.19
Aq_sp_Aq349_02454,COG1127,,K02065,PF13304.7
Aq_sp_Aq349_02455,COG0767,,K02066,PF02405.17
Aq_sp_Aq349_02456,COG1524,,,PF01663.23
Aq_sp_Aq349_02457,COG1231,,,PF01593.25
Aq_sp_Aq349_02458,COG1028,,K22605,PF00106.26
Aq_sp_Aq349_02459,COG1309,,K16137,PF13022.7
Aq_sp_Aq349_02460,COG0526,,,PF00578.22
Aq_sp_Aq349_02461,COG1215,GT2_Glycos_transf_2,,PF00535.27
Aq_sp_Aq349_02463,COG0332,,K00648,PF08545.11
Aq_sp_Aq349_02464,COG2346,,,
Aq_sp_Aq349_02465,COG1003,,K00281,PF01212.22
Aq_sp_Aq349_02467,COG1595,,K03088,PF04542.15
Aq_sp_Aq349_02468,COG4276,,,
Aq_sp_Aq349_02469,COG1090,,K07071,PF08338.12
Aq_sp_Aq349_02470,COG2226,,,PF02353.21
Aq_sp_Aq349_02472,COG1510,,,PF01022.21
Aq_sp_Aq349_02473,COG2234,,,PF00041.22
Aq_sp_Aq349_02474,COG0339,,K01414,PF01432.21
Aq_sp_Aq349_02475,COG0041,,K01588,PF00731.21
Aq_sp_Aq349_02476,COG0026,,K01589,PF02222.23
Aq_sp_Aq349_02477,COG0563,,,PF13207.7
Aq_sp_Aq349_02478,COG0536,,K03979,PF02421.19
Aq_sp_Aq349_02485,COG2128,,,PF02627.21
Aq_sp_Aq349_02486,COG2335,,,PF02469.23
Aq_sp_Aq349_02487,,,,PF09601.11
Aq_sp_Aq349_02488,COG2373,,,PF00207.23
Aq_sp_Aq349_02489,COG0773,,K02558,PF01225.26
Aq_sp_Aq349_02490,,,,PF07606.12
Aq_sp_Aq349_02492,COG2003,,K03630,PF04002.16
Aq_sp_Aq349_02494,COG1011,,K08723,PF13419.7
Aq_sp_Aq349_02496,,,,PF18990.1
Aq_sp_Aq349_02498,COG2256,,K07478,PF00004.30
Aq_sp_Aq349_02500,COG0705,,,PF01694.23
Aq_sp_Aq349_02501,COG0566,,K03218,PF00588.20
Aq_sp_Aq349_02503,COG1629,,,PF13715.7
Aq_sp_Aq349_02504,,,,PF12741.8
Aq_sp_Aq349_02505,COG1629,,,PF13715.7
Aq_sp_Aq349_02506,COG0048,,K02950,PF00164.26
Aq_sp_Aq349_02507,COG0049,,,PF00177.22
Aq_sp_Aq349_02508,COG0480,,K02355,PF00679.25
Aq_sp_Aq349_02509,COG0051,,K02946,PF00338.23
Aq_sp_Aq349_02510,COG0087,,K02906,PF00297.23
Aq_sp_Aq349_02511,COG0088,,,PF00573.23
Aq_sp_Aq349_02512,COG0089,,,PF00276.21
Aq_sp_Aq349_02513,COG0090,,K02886,PF00181.24
Aq_sp_Aq349_02514,COG0185,,K02965,PF00203.22
Aq_sp_Aq349_02515,COG0091,,K02890,PF00237.20
Aq_sp_Aq349_02516,COG0092,,K02982,PF07650.18
Aq_sp_Aq349_02517,COG0197,,K02878,PF00252.19
Aq_sp_Aq349_02518,COG0255,,,PF00831.24
Aq_sp_Aq349_02519,COG0093,,,PF00238.20
Aq_sp_Aq349_02520,COG0198,,,PF00467.30
Aq_sp_Aq349_02521,COG0094,,K02931,PF00281.20
Aq_sp_Aq349_02522,COG0199,,K02954,PF00253.22
Aq_sp_Aq349_02523,COG0096,,K02994,PF00410.20
Aq_sp_Aq349_02524,COG0097,,,PF00347.24
Aq_sp_Aq349_02525,COG0256,,K02881,PF00861.23
Aq_sp_Aq349_02526,COG0098,,K02988,PF00333.21
Aq_sp_Aq349_02527,COG0200,,K02876,PF00828.20
Aq_sp_Aq349_02528,COG0201,,K03076,PF00344.21
Aq_sp_Aq349_02529,COG0361,,K02518,PF01176.20
Aq_sp_Aq349_02530,COG0099,,K02952,PF00416.23
Aq_sp_Aq349_02531,COG0100,,K02948,PF00411.20
Aq_sp_Aq349_02532,COG0522,,,PF00163.20
Aq_sp_Aq349_02533,COG0202,,K03040,PF01000.27
Aq_sp_Aq349_02534,COG0203,,,PF01196.20
Aq_sp_Aq349_02535,COG0505,,K01956,PF00988.23
Aq_sp_Aq349_02536,COG0148,,,PF00113.23
Aq_sp_Aq349_02537,COG0372,,K01647,PF00285.22
Aq_sp_Aq349_02538,COG0010,,K01476,PF00491.22
Aq_sp_Aq349_02539,COG4874,,,PF02274.18
Aq_sp_Aq349_02540,COG1959,,K17472,PF02082.21
Aq_sp_Aq349_02541,,,,PF06206.12
Aq_sp_Aq349_02542,COG0018,,K01887,PF03485.17
Aq_sp_Aq349_02543,COG0456,,,PF00583.26
Aq_sp_Aq349_02544,COG0541,,K03106,PF01656.24
Aq_sp_Aq349_02545,COG0190,,,PF00763.24
Aq_sp_Aq349_02547,COG0225,,,PF01625.22
Aq_sp_Aq349_02548,COG1158,,,PF00006.26
Aq_sp_Aq349_02549,,,,PF14126.7
Aq_sp_Aq349_02550,COG0622,,,PF12850.8
Aq_sp_Aq349_02551,COG0101,,K06173,PF01416.21
Aq_sp_Aq349_02552,COG1132,,K06147,PF00664.24
Aq_sp_Aq349_02553,,,,PF12412.9
Aq_sp_Aq349_02554,COG1624,,K18672,PF02457.17
Aq_sp_Aq349_02555,COG0294,,K00796,PF00809.23
Aq_sp_Aq349_02556,,,,PF07659.12
Aq_sp_Aq349_02557,COG2259,,,PF07681.13
Aq_sp_Aq349_02558,COG0601,,K16200,PF00528.23
Aq_sp_Aq349_02559,COG0149,,K01803,PF00121.19
Aq_sp_Aq349_02560,COG2264,,K02687,PF13489.7
Aq_sp_Aq349_02561,COG2127,,,PF02617.18
Aq_sp_Aq349_02562,,,,PF12388.9
Aq_sp_Aq349_02564,,,,PF07044.12
Aq_sp_Aq349_02565,COG1033,,,PF00873.20
Aq_sp_Aq349_02566,COG1309,,K16137,PF16925.6
Aq_sp_Aq349_02567,COG1917,,,PF00190.23
Aq_sp_Aq349_02568,COG1182,,K01118,PF02525.18
Aq_sp_Aq349_02569,COG1595,,,PF04542.15
Aq_sp_Aq349_02570,COG2207,,,PF12833.8
Aq_sp_Aq349_02571,COG1680,,,PF00144.25
Aq_sp_Aq349_02572,COG2353,,,PF04264.14
Aq_sp_Aq349_02574,COG3207,,,PF05141.13
Aq_sp_Aq349_02575,COG2175,,,PF02668.17
Aq_sp_Aq349_02576,COG0654,,,PF01494.20
Aq_sp_Aq349_02577,COG4922,,,PF07366.13
Aq_sp_Aq349_02578,COG0546,,K01091,PF12710.8
Aq_sp_Aq349_02579,COG4278,,,
Aq_sp_Aq349_02581,COG1629,,,PF13715.7
Aq_sp_Aq349_02582,,,,PF14298.7
Aq_sp_Aq349_02583,COG1131,,K01990,PF13304.7
Aq_sp_Aq349_02584,COG1277,,,PF12679.8
Aq_sp_Aq349_02585,COG1277,,,PF12679.8
Aq_sp_Aq349_02586,,GCBM9,,PF06452.12
Aq_sp_Aq349_02587,COG0534,,K18908,PF01554.19
Aq_sp_Aq349_02588,,,,PF13649.7
Aq_sp_Aq349_02589,COG0735,,,PF01475.20
Aq_sp_Aq349_02592,COG3979,,,PF00041.22
Aq_sp_Aq349_02593,,,,PF01145.26
Aq_sp_Aq349_02594,COG0503,,K00759,PF00156.28
Aq_sp_Aq349_02596,COG4219,,,PF05569.12
Aq_sp_Aq349_02597,COG3682,,,PF03965.17
Aq_sp_Aq349_02598,,,,PF05572.14
Aq_sp_Aq349_02599,COG3279,,K02477,PF04397.16
Aq_sp_Aq349_02600,COG3275,,,PF06580.14
Aq_sp_Aq349_02601,COG0530,,K07301,PF01699.25
Aq_sp_Aq349_02602,COG0174,,K01915,PF00120.25
Aq_sp_Aq349_02603,COG3968,,K01915,PF00120.25
Aq_sp_Aq349_02604,,,,PF07012.13
Aq_sp_Aq349_02605,,,,PF07012.13
Aq_sp_Aq349_02606,,,,PF10627.10
Aq_sp_Aq349_02607,,,,PF10614.10
Aq_sp_Aq349_02608,COG1462,,,PF03783.15
Aq_sp_Aq349_02609,COG0823,,,PF13715.7
Aq_sp_Aq349_02610,COG0150,,K01933,PF02769.23
Aq_sp_Aq349_02612,COG1917,,,PF07883.12
Aq_sp_Aq349_02615,COG3104,,K03305,PF07690.17
Aq_sp_Aq349_02617,COG2207,,,PF14526.7
Aq_sp_Aq349_02618,COG1574,,K07047,PF01979.21
Aq_sp_Aq349_02619,COG0216,,K02835,PF03462.19
Aq_sp_Aq349_02620,COG0682,,K13292,PF01790.19
Aq_sp_Aq349_02621,COG0215,,K01883,PF09190.12
Aq_sp_Aq349_02622,COG0302,,K01495,PF01227.23
Aq_sp_Aq349_02623,,,,PF13585.7
Aq_sp_Aq349_02624,COG2067,,,
Aq_sp_Aq349_02626,COG0442,,K01881,PF03129.21
Aq_sp_Aq349_02627,COG0268,,K02968,PF01649.19
Aq_sp_Aq349_02629,COG0438,GT0+GT2+GT4,,PF00534.21
Aq_sp_Aq349_02630,COG1579,,,PF02591.16
Aq_sp_Aq349_02631,COG0327,,,PF01784.19
Aq_sp_Aq349_02632,COG1663,,K00912,PF02606.15
Aq_sp_Aq349_02633,COG0642,,,PF02518.27
Aq_sp_Aq349_02634,COG0057,,K00134,PF02800.21
Aq_sp_Aq349_02635,COG0320,,K03644,PF04055.22
Aq_sp_Aq349_02636,COG1595,,K03088,PF07638.12
Aq_sp_Aq349_02637,COG0812,,K00075,PF01565.24
Aq_sp_Aq349_02638,COG0436,,K00812,PF00155.22
Aq_sp_Aq349_02639,COG0793,,,PF13650.7
Aq_sp_Aq349_02640,,,,PF15780.6
Aq_sp_Aq349_02641,COG0525,,K01873,PF08264.14
Aq_sp_Aq349_02642,COG0688,,,PF02666.16
Aq_sp_Aq349_02643,COG0575,,,PF01148.21
Aq_sp_Aq349_02644,,,,PF02589.16
Aq_sp_Aq349_02645,COG0465,,,PF00004.30
Aq_sp_Aq349_02646,COG0799,,K09710,PF02410.16
Aq_sp_Aq349_02647,COG0340,,,PF03099.20
Aq_sp_Aq349_02649,COG0461,,,PF00156.28
Aq_sp_Aq349_02650,COG1051,,,PF00293.29
Aq_sp_Aq349_02651,COG1652,,,PF04972.18
Aq_sp_Aq349_02652,COG3858,GH18,,PF00704.29
Aq_sp_Aq349_02654,COG0659,,,PF00916.21
Aq_sp_Aq349_02656,,,,PF01790.19
Aq_sp_Aq349_02657,COG3755,,,PF07007.13
Aq_sp_Aq349_02658,COG1964,,,PF13353.7
Aq_sp_Aq349_02660,,,,PF03259.18
Aq_sp_Aq349_02662,COG3708,,,PF14526.7
Aq_sp_Aq349_02663,COG0346,,,PF00903.26
Aq_sp_Aq349_02664,COG0669,,K00954,PF01467.27
Aq_sp_Aq349_02665,COG1181,,K01921,PF02222.23
Aq_sp_Aq349_02666,COG2815,,,PF03793.20
Aq_sp_Aq349_02667,COG0564,,K06180,PF00849.23
Aq_sp_Aq349_02668,COG2207,,,PF12833.8
Aq_sp_Aq349_02669,COG1228,,,PF01979.21
Aq_sp_Aq349_02670,COG1278,,K03704,PF00313.23
Aq_sp_Aq349_02671,,GH99,,PF16317.6
Aq_sp_Aq349_02672,,,,PF12681.8
Aq_sp_Aq349_02673,COG3022,,K09861,PF03883.15
Aq_sp_Aq349_02674,COG4665,,,PF04290.13
Aq_sp_Aq349_02675,COG4664,,,PF06808.13
Aq_sp_Aq349_02676,COG4663,,,PF03480.14
Aq_sp_Aq349_02679,COG1038,,K01958,PF02222.23
Aq_sp_Aq349_02680,COG4700,,,PF12895.8
Aq_sp_Aq349_02681,COG0526,,,PF00578.22
Aq_sp_Aq349_02682,COG2197,,,PF00196.20
Aq_sp_Aq349_02683,,,,PF13472.7
Aq_sp_Aq349_02684,COG2755,,,PF13472.7
Aq_sp_Aq349_02685,COG1696,,,PF03062.20
Aq_sp_Aq349_02686,COG3324,,,PF00903.26
Aq_sp_Aq349_02689,COG3209,,,PF11617.9
Aq_sp_Aq349_02691,COG3663,,,
Aq_sp_Aq349_02692,,,,PF17070.6
Aq_sp_Aq349_02695,COG2268,,,PF01145.26
Aq_sp_Aq349_02696,COG3738,,,PF06940.12
Aq_sp_Aq349_02698,COG0159,,K01695,PF00290.21
Aq_sp_Aq349_02699,COG0133,,K01696,PF00291.26
Aq_sp_Aq349_02700,COG0135,,K01817,PF00697.23
Aq_sp_Aq349_02701,COG0134,,K01609,PF00218.22
Aq_sp_Aq349_02703,COG0547,,K00766,PF00591.22
Aq_sp_Aq349_02704,COG0512,,K01664,PF00117.29
Aq_sp_Aq349_02705,COG0147,,K01657,PF04715.14
Aq_sp_Aq349_02706,COG2353,,,PF04264.14
Aq_sp_Aq349_02707,COG1846,,,PF13463.7
Aq_sp_Aq349_02708,COG0526,,,PF00578.22
Aq_sp_Aq349_02709,COG1225,,,PF00578.22
Aq_sp_Aq349_02710,COG0607,,,PF00581.21
Aq_sp_Aq349_02711,COG0607,,,PF00581.21
Aq_sp_Aq349_02712,COG1940,,,PF00480.21
Aq_sp_Aq349_02713,COG3537,GH92,,PF07971.13
Aq_sp_Aq349_02714,COG0738,,K02429,PF07690.17
Aq_sp_Aq349_02715,COG1940,,,PF00480.21
Aq_sp_Aq349_02716,COG3537,GH92,,PF13290.7
Aq_sp_Aq349_02717,,,,PF14322.7
Aq_sp_Aq349_02718,COG4206,,,PF13715.7
Aq_sp_Aq349_02719,COG1522,,K05800,PF01037.22
Aq_sp_Aq349_02720,COG3291,GCBM32,,PF04450.13
Aq_sp_Aq349_02721,COG4206,,,PF13715.7
Aq_sp_Aq349_02722,,,,PF12741.8
Aq_sp_Aq349_02723,COG0329,,K01714,PF00701.23
Aq_sp_Aq349_02724,COG1012,,,PF00171.23
Aq_sp_Aq349_02725,COG0006,,K01262,PF05195.17
Aq_sp_Aq349_02726,COG0006,,K01271,PF01321.19
Aq_sp_Aq349_02727,COG3938,,K01777,PF05544.12
Aq_sp_Aq349_02728,COG2423,,K19742,PF02423.16
Aq_sp_Aq349_02729,,,,PF05577.13
Aq_sp_Aq349_02731,COG0664,,,PF00027.30
Aq_sp_Aq349_02732,COG0596,,K20992,PF00561.21
Aq_sp_Aq349_02733,COG0664,,,PF13545.7
Aq_sp_Aq349_02734,COG1506,,,PF00930.22
Aq_sp_Aq349_02737,COG4249,,,PF00656.23
Aq_sp_Aq349_02739,COG4585,,,PF02518.27
Aq_sp_Aq349_02740,COG2197,,K07696,PF00196.20
Aq_sp_Aq349_02742,COG1215,GT2_Glycos_transf_2,,PF03142.16
Aq_sp_Aq349_02743,COG2761,,,PF01323.21
Aq_sp_Aq349_02744,,,,PF05222.16
Aq_sp_Aq349_02745,COG0284,,K01591,PF00215.25
Aq_sp_Aq349_02746,COG0614,,,PF01497.19
Aq_sp_Aq349_02747,,,,PF13852.7
Aq_sp_Aq349_02748,COG1235,,,PF12706.8
Aq_sp_Aq349_02749,COG0666,,,PF00023.31
Aq_sp_Aq349_02750,COG0788,,K01433,PF00551.20
Aq_sp_Aq349_02751,COG1884,,K11942,PF02310.20
Aq_sp_Aq349_02752,COG2909,,,
Aq_sp_Aq349_02753,COG1115,,K03310,PF01235.18
Aq_sp_Aq349_02754,COG1522,,K03719,PF01037.22
Aq_sp_Aq349_02755,COG1595,,K03088,PF04542.15
Aq_sp_Aq349_02757,COG4977,,,PF01965.25
Aq_sp_Aq349_02758,COG2814,,,PF07690.17
Aq_sp_Aq349_02759,COG3358,,,PF07920.12
Aq_sp_Aq349_02760,,,,PF07642.12
Aq_sp_Aq349_02761,,,,PF07642.12
Aq_sp_Aq349_02762,COG0347,,K04751,PF00543.23
Aq_sp_Aq349_02763,COG0239,,K06199,PF02537.16
Aq_sp_Aq349_02764,COG4978,,,PF14526.7
Aq_sp_Aq349_02765,,,,PF03571.16
Aq_sp_Aq349_02767,COG2197,,K07696,PF00196.20
Aq_sp_Aq349_02768,COG4585,,,PF02518.27
Aq_sp_Aq349_02770,,,,PF00949.22
Aq_sp_Aq349_02771,COG4696,,,PF01503.18
Aq_sp_Aq349_02772,COG0115,,K00826,PF01063.20
Aq_sp_Aq349_02773,,,,PF16267.6
Aq_sp_Aq349_02774,COG4121,,K15461,PF05430.12
Aq_sp_Aq349_02775,COG1090,,K07071,PF08338.12
Aq_sp_Aq349_02776,COG2353,,,PF04264.14
Aq_sp_Aq349_02777,COG0576,,K03687,PF01025.20
Aq_sp_Aq349_02778,COG0484,,K03686,PF00226.32
Aq_sp_Aq349_02779,COG4152,,,PF13175.7
Aq_sp_Aq349_02780,COG1668,,K01992,PF12698.8
Aq_sp_Aq349_02781,COG3264,,K05802,PF00924.19
Aq_sp_Aq349_02783,COG2204,,K07713,PF00004.30
Aq_sp_Aq349_02786,COG2226,,,PF08241.13
Aq_sp_Aq349_02787,COG2326,,,PF03976.15
Aq_sp_Aq349_02788,COG2234,,,PF01546.29
Aq_sp_Aq349_02790,COG0534,,K03327,PF01554.19
Aq_sp_Aq349_02791,COG2885,,,PF00691.21
Aq_sp_Aq349_02793,,,,PF01569.22
Aq_sp_Aq349_02794,COG5009,GT51,K05366,PF00912.23
Aq_sp_Aq349_02796,COG2207,,,PF02311.20
Aq_sp_Aq349_02797,COG3971,,,PF01557.19
Aq_sp_Aq349_02798,COG3836,,,PF03328.15
Aq_sp_Aq349_02799,COG0179,,,PF01557.19
Aq_sp_Aq349_02800,COG1012,,,PF00171.23
Aq_sp_Aq349_02801,COG0346,,K00462,PF00903.26
Aq_sp_Aq349_02802,COG3232,,,PF02962.16
Aq_sp_Aq349_02803,COG1012,,,PF00171.23
Aq_sp_Aq349_02804,COG0028,,K12253,PF02775.22
Aq_sp_Aq349_02805,COG0622,,,PF12850.8
Aq_sp_Aq349_02806,COG0079,,K00817,PF00155.22
Aq_sp_Aq349_02808,,,,PF09411.11
Aq_sp_Aq349_02809,COG1703,,K07588,PF01656.24
Aq_sp_Aq349_02810,,,,PF11138.9
Aq_sp_Aq349_02811,COG1595,,,PF08281.13
Aq_sp_Aq349_02814,,,,PF18962.1
Aq_sp_Aq349_02816,COG1595,,K03088,PF04542.15
Aq_sp_Aq349_02818,,,,PF05572.14
Aq_sp_Aq349_02819,,,,PF13675.7
Aq_sp_Aq349_02820,COG0653,,K03070,PF07517.15
Aq_sp_Aq349_02821,,,,PF11387.9
Aq_sp_Aq349_02822,COG2096,,K00798,PF01923.19
Aq_sp_Aq349_02823,,,,PF00583.26
Aq_sp_Aq349_02824,COG0353,,K06187,PF02132.16
Aq_sp_Aq349_02825,COG0508,,K00658,PF00198.24
Aq_sp_Aq349_02826,,,,PF07690.17
Aq_sp_Aq349_02828,COG1108,,,PF00950.18
Aq_sp_Aq349_02829,COG1108,,K11708,PF00950.18
Aq_sp_Aq349_02830,COG1121,,K11710,PF13304.7
Aq_sp_Aq349_02831,COG0803,,K11707,PF01297.18
Aq_sp_Aq349_02832,,,,PF13098.7
Aq_sp_Aq349_02833,COG4771,,,PF13715.7
Aq_sp_Aq349_02834,COG1321,,K03709,PF04023.15
Aq_sp_Aq349_02835,COG0847,,,PF00929.25
Aq_sp_Aq349_02836,COG0179,,,PF01557.19
Aq_sp_Aq349_02837,COG2198,,,
Aq_sp_Aq349_02838,COG1058,,K03742,PF02464.18
Aq_sp_Aq349_02839,COG0400,,,PF12146.9
Aq_sp_Aq349_02840,COG0227,,K02902,PF00830.20
Aq_sp_Aq349_02841,COG0552,,K03110,PF13191.7
Aq_sp_Aq349_02842,COG0154,,,PF01425.22
Aq_sp_Aq349_02843,,,,PF10405.10
Aq_sp_Aq349_02845,COG0463,GT2_Glycos_transf_2,,PF00535.27
Aq_sp_Aq349_02847,COG1595,,K03088,PF16509.6
Aq_sp_Aq349_02848,COG3712,,,PF16344.6
Aq_sp_Aq349_02849,,,,PF13715.7
Aq_sp_Aq349_02850,COG1680,,,PF00144.25
Aq_sp_Aq349_02851,COG0621,,K14441,PF04055.22
Aq_sp_Aq349_02853,,,,PF12388.9
Aq_sp_Aq349_02854,COG1741,,K06911,PF02678.17
Aq_sp_Aq349_02856,COG0612,,,PF00675.21
Aq_sp_Aq349_02860,COG1162,,,PF00005.28
Aq_sp_Aq349_02862,COG0339,,K01284,PF01432.21
Aq_sp_Aq349_02863,,,,PF00246.25
Aq_sp_Aq349_02864,COG4365,,K22136,PF10079.10
Aq_sp_Aq349_02865,COG3063,,,PF14938.7
Aq_sp_Aq349_02866,COG0519,,K01951,PF00117.29
Aq_sp_Aq349_02867,COG1388,,,PF01476.21
Aq_sp_Aq349_02868,,,,PF06037.12
Aq_sp_Aq349_02869,,,,PF08327.12
Aq_sp_Aq349_02870,COG1228,,,PF01979.21
Aq_sp_Aq349_02872,COG0019,,K01586,PF02784.17
Aq_sp_Aq349_02873,COG2802,,,PF02190.17
Aq_sp_Aq349_02874,COG0045,,K01903,PF08442.11
Aq_sp_Aq349_02875,COG3542,,,PF06172.12
Aq_sp_Aq349_02878,,,,PF13847.7
Aq_sp_Aq349_02879,COG4807,,,PF07308.14
Aq_sp_Aq349_02880,,,,PF05099.14
Aq_sp_Aq349_02881,COG0071,,,PF17886.2
Aq_sp_Aq349_02882,COG0330,,,PF01145.26
Aq_sp_Aq349_02883,,,,PF10067.10
Aq_sp_Aq349_02884,COG3279,,K07705,PF04397.16
Aq_sp_Aq349_02885,COG3275,,,PF06580.14
Aq_sp_Aq349_02886,COG1629,,,PF13715.7
Aq_sp_Aq349_02887,COG0655,,,PF02525.18
Aq_sp_Aq349_02888,COG3232,,,PF02962.16
Aq_sp_Aq349_02889,COG1816,,K21053,PF00962.23
Aq_sp_Aq349_02890,COG0556,,K03702,PF00270.30
Aq_sp_Aq349_02892,,,,PF13585.7
Aq_sp_Aq349_02893,,,,PF13585.7
Aq_sp_Aq349_02894,COG1277,,,PF12679.8
Aq_sp_Aq349_02895,COG1131,,,PF13304.7
Aq_sp_Aq349_02897,,,,PF03903.14
Aq_sp_Aq349_02899,,,,PF01925.20
Aq_sp_Aq349_02900,,,,PF04245.14
Aq_sp_Aq349_02901,,,,PF05635.12
Aq_sp_Aq349_02902,,,,PF07929.12
Aq_sp_Aq349_02903,COG1612,,K02259,PF02628.16
Aq_sp_Aq349_02904,COG0617,,,PF01966.23
Aq_sp_Aq349_02905,COG0009,,,PF01300.19
Aq_sp_Aq349_02907,COG2226,,,PF08241.13
Aq_sp_Aq349_02908,,,,PF13578.7
Aq_sp_Aq349_02910,COG0438,GT4,,PF00534.21
Aq_sp_Aq349_02912,COG3279,,K02477,PF04397.16
Aq_sp_Aq349_02913,COG3275,,,PF06580.14
Aq_sp_Aq349_02914,,,,PF14054.7
Aq_sp_Aq349_02915,COG1629,,,PF13715.7
Aq_sp_Aq349_02916,COG0463,,,PF00535.27
Aq_sp_Aq349_02917,COG0859,GT9,,PF01075.18
Aq_sp_Aq349_02918,COG2171,,K00674,PF00132.25
Aq_sp_Aq349_02919,COG0816,,K07447,PF03652.16
Aq_sp_Aq349_02920,COG0242,,K01462,PF01327.22
Aq_sp_Aq349_02921,,,,PF18347.2
Aq_sp_Aq349_02922,COG0504,,K01937,PF06418.15
Aq_sp_Aq349_02923,COG0706,,,PF02096.21
Aq_sp_Aq349_02924,COG2849,,,PF07661.14
Aq_sp_Aq349_02925,COG0482,,K00566,PF02540.18
Aq_sp_Aq349_02926,COG2070,,K23948,PF01207.18
Aq_sp_Aq349_02927,COG1819,GT1,K19888,PF00201.19
Aq_sp_Aq349_02928,COG3956,,K04765,PF03819.18
Aq_sp_Aq349_02929,COG2207,,,PF12833.8
Aq_sp_Aq349_02930,COG1629,,,PF13715.7
Aq_sp_Aq349_02931,,,,PF14322.7
Aq_sp_Aq349_02932,COG4206,,,PF13715.7
Aq_sp_Aq349_02933,,,,PF14322.7
Aq_sp_Aq349_02934,,,,PF03993.13
Aq_sp_Aq349_02935,COG0169,,K00014,PF08501.12
Aq_sp_Aq349_02936,COG2035,,,PF04018.14
Aq_sp_Aq349_02937,COG2035,,,PF04018.14
Aq_sp_Aq349_02938,COG0457,,,PF12895.8
Aq_sp_Aq349_02939,COG4992,,K00821,PF00202.22
Aq_sp_Aq349_02940,,,,PF03968.15
Aq_sp_Aq349_02941,,,,PF07676.13
Aq_sp_Aq349_02943,COG0104,,K01939,PF00709.22
Aq_sp_Aq349_02944,COG0735,,,PF01475.20
Aq_sp_Aq349_02945,COG0317,,K01139,PF13291.7
Aq_sp_Aq349_02946,COG0501,,,PF01435.19
Aq_sp_Aq349_02947,COG0566,,,PF00588.20
Aq_sp_Aq349_02948,COG0642,,,PF02518.27
Aq_sp_Aq349_02950,COG0292,,K02887,PF00453.19
Aq_sp_Aq349_02951,COG0290,,,PF00707.23
Aq_sp_Aq349_02952,COG0441,,K01868,PF03129.21
Aq_sp_Aq349_02953,,,,PF05593.15
Aq_sp_Aq349_02955,COG1662,,,PF03400.14
Aq_sp_Aq349_02956,COG3698,,,PF09992.10
Aq_sp_Aq349_02957,COG1228,,,PF01979.21
Aq_sp_Aq349_02958,COG0553,,,PF16203.6
Aq_sp_Aq349_02959,COG0399,,K13017,PF00155.22
Aq_sp_Aq349_02960,COG1519,GT30,K02527,PF04413.17
Aq_sp_Aq349_02961,COG5587,,,PF09365.11
Aq_sp_Aq349_02962,COG1428,,K15519,PF13238.7
Aq_sp_Aq349_02963,COG0745,,K07668,PF00072.25
Aq_sp_Aq349_02964,COG0642,,,PF02518.27
Aq_sp_Aq349_02965,,,,PF09697.11
Aq_sp_Aq349_02966,,,,PF13715.7
Aq_sp_Aq349_02967,COG3439,,,PF03625.15
Aq_sp_Aq349_02969,COG3503,,,PF01757.23
Aq_sp_Aq349_02970,,,,PF00041.22
Aq_sp_Aq349_02971,,,,PF04173.14
Aq_sp_Aq349_02974,COG0192,,K00789,PF02773.17
