row_0,COG,CAZyme,KO,Pfam
Aq_sp_Aq135_02399,COG0777,,K01963,PF01039.23
Aq_sp_Aq135_02400,,,,PF00583.26
Aq_sp_Aq135_02401,COG0184,,K02956,PF00312.23
Aq_sp_Aq135_02402,COG1185,,K00962,PF00013.30
Aq_sp_Aq135_02406,COG1131,,,PF13304.7
Aq_sp_Aq135_02407,COG1277,,,PF12679.8
Aq_sp_Aq135_02408,COG0556,,K03702,PF00270.30
Aq_sp_Aq135_02409,COG3232,,,PF02962.16
Aq_sp_Aq135_02410,COG1733,,,PF01638.18
Aq_sp_Aq135_02411,COG0655,,,PF02525.18
Aq_sp_Aq135_02412,COG1629,,,PF13715.7
Aq_sp_Aq135_02413,COG3275,,,PF06580.14
Aq_sp_Aq135_02414,COG3279,,K07705,PF04397.16
Aq_sp_Aq135_02415,COG0330,,,PF01145.26
Aq_sp_Aq135_02416,COG0071,,,PF17886.2
Aq_sp_Aq135_02417,,,,PF05099.14
Aq_sp_Aq135_02418,COG4807,,,PF07308.14
Aq_sp_Aq135_02419,,,,PF13847.7
Aq_sp_Aq135_02421,COG3542,,,PF06172.12
Aq_sp_Aq135_02422,COG0045,,K01903,PF08442.11
Aq_sp_Aq135_02423,COG2802,,,PF02190.17
Aq_sp_Aq135_02424,COG0019,,K01586,PF02784.17
Aq_sp_Aq135_02426,COG1388,,,PF01476.21
Aq_sp_Aq135_02427,COG0519,,K01951,PF00117.29
Aq_sp_Aq135_02428,COG3871,,,PF01243.21
Aq_sp_Aq135_02429,COG4365,,,PF10079.10
Aq_sp_Aq135_02430,,,,PF00246.25
Aq_sp_Aq135_02431,COG0339,,K01284,PF01432.21
Aq_sp_Aq135_02432,COG1182,,K01118,PF02525.18
Aq_sp_Aq135_02433,COG1733,,,PF01638.18
Aq_sp_Aq135_02435,,,,PF08239.12
Aq_sp_Aq135_02439,COG2207,,,PF12833.8
Aq_sp_Aq135_02440,,,,PF13308.7
Aq_sp_Aq135_02441,COG0526,,,PF00578.22
Aq_sp_Aq135_02442,COG1733,,,PF01638.18
Aq_sp_Aq135_02445,COG1277,,,PF12679.8
Aq_sp_Aq135_02446,COG1277,,,PF12679.8
Aq_sp_Aq135_02447,COG1131,,K01990,PF13175.7
Aq_sp_Aq135_02449,COG1476,,,PF01381.23
Aq_sp_Aq135_02453,COG2812,,,PF13177.7
Aq_sp_Aq135_02454,COG0126,,K00927,PF00162.20
Aq_sp_Aq135_02455,COG1388,GCBM50+GH23,,PF01476.21
Aq_sp_Aq135_02456,,,,PF16125.6
Aq_sp_Aq135_02459,,,,PF17642.2
Aq_sp_Aq135_02460,COG2183,,K06959,PF12836.8
Aq_sp_Aq135_02461,COG1826,,,PF02416.17
Aq_sp_Aq135_02462,COG0739,,,PF01551.23
Aq_sp_Aq135_02463,,,,PF03321.14
Aq_sp_Aq135_02466,COG1482,,K01809,PF01238.22
Aq_sp_Aq135_02467,COG1088,,K01710,PF01073.20
Aq_sp_Aq135_02468,COG1209,,K00973,PF00483.24
Aq_sp_Aq135_02469,COG1898,,K01790,PF00908.18
Aq_sp_Aq135_02470,COG1091,,,PF01370.22
Aq_sp_Aq135_02471,COG0279,,,PF01380.23
Aq_sp_Aq135_02472,COG0673,,,PF01113.21
Aq_sp_Aq135_02473,COG0111,,K22982,PF00389.31
Aq_sp_Aq135_02474,COG1028,,K00059,PF00106.26
Aq_sp_Aq135_02475,COG0337,,K01735,PF01761.21
Aq_sp_Aq135_02476,COG2731,,,PF04074.13
Aq_sp_Aq135_02477,COG1083,,,PF02348.20
Aq_sp_Aq135_02478,COG1208,,K00978,PF00483.24
Aq_sp_Aq135_02479,COG0451,,K01709,PF01073.20
Aq_sp_Aq135_02480,COG0399,,K13328,PF01212.22
Aq_sp_Aq135_02481,COG1898,,K01790,PF00908.18
Aq_sp_Aq135_02482,COG0451,,K19632,PF01073.20
Aq_sp_Aq135_02483,COG0463,,K13005,PF00535.27
Aq_sp_Aq135_02484,COG2244,,,
Aq_sp_Aq135_02485,COG0363,,,PF01182.21
Aq_sp_Aq135_02487,,,,PF01973.19
Aq_sp_Aq135_02488,COG1922,,,PF03808.14
Aq_sp_Aq135_02489,,,,PF04932.16
Aq_sp_Aq135_02490,COG0472,,,PF00953.22
Aq_sp_Aq135_02491,COG1004,,K00012,PF03807.18
Aq_sp_Aq135_02492,COG0451,,,PF01073.20
Aq_sp_Aq135_02493,COG3307,,,PF04932.16
Aq_sp_Aq135_02494,COG0151,,K01945,PF02655.15
Aq_sp_Aq135_02496,,,,PF14063.7
Aq_sp_Aq135_02497,COG0859,GT9,,PF01075.18
Aq_sp_Aq135_02499,,,,PF12844.8
Aq_sp_Aq135_02501,,,,PF02012.21
Aq_sp_Aq135_02502,COG1309,,,PF00440.24
Aq_sp_Aq135_02503,COG2207,,K02855,PF02311.20
Aq_sp_Aq135_02504,,,,PF06170.13
Aq_sp_Aq135_02505,COG2207,,,PF12833.8
Aq_sp_Aq135_02506,COG1335,,,PF00857.21
Aq_sp_Aq135_02507,,,,PF09413.11
Aq_sp_Aq135_02509,,,,PF07313.13
Aq_sp_Aq135_02510,COG0473,,,PF00180.21
Aq_sp_Aq135_02511,COG0066,,K01704,PF00694.20
Aq_sp_Aq135_02512,COG0065,,K01703,PF00330.21
Aq_sp_Aq135_02513,COG0119,,K01649,PF00682.20
Aq_sp_Aq135_02515,COG0697,,,PF00892.21
Aq_sp_Aq135_02517,COG0564,,K06175,PF00849.23
Aq_sp_Aq135_02519,COG0413,,K00606,PF02548.16
Aq_sp_Aq135_02521,COG1760,,K01752,PF03313.16
Aq_sp_Aq135_02522,COG0443,,K04043,PF14450.7
Aq_sp_Aq135_02523,COG0456,,,PF00583.26
Aq_sp_Aq135_02524,COG0405,,K00681,PF01019.22
Aq_sp_Aq135_02525,COG3124,,K08682,PF04336.13
Aq_sp_Aq135_02526,COG3386,,K01053,PF01731.21
Aq_sp_Aq135_02527,COG1109,,,PF02878.17
Aq_sp_Aq135_02529,COG1560,,K12974,PF03279.14
Aq_sp_Aq135_02530,COG1560,,,PF03279.14
Aq_sp_Aq135_02531,COG1560,,K02517,PF03279.14
Aq_sp_Aq135_02532,COG0705,,,PF01694.23
Aq_sp_Aq135_02533,COG0526,,,PF00578.22
Aq_sp_Aq135_02536,COG1680,,,PF00144.25
Aq_sp_Aq135_02537,,,,PF14903.7
Aq_sp_Aq135_02538,COG0664,,,PF00027.30
Aq_sp_Aq135_02540,COG2819,,,PF00756.21
Aq_sp_Aq135_02541,COG1280,,K05834,PF01810.19
Aq_sp_Aq135_02544,,,,PF14107.7
Aq_sp_Aq135_02545,,,,PF12072.9
Aq_sp_Aq135_02547,,,,PF03968.15
Aq_sp_Aq135_02548,COG4992,,K00821,PF00202.22
Aq_sp_Aq135_02549,COG0457,,,PF12895.8
Aq_sp_Aq135_02550,COG2035,,,PF04018.14
Aq_sp_Aq135_02551,COG2035,,,PF04018.14
Aq_sp_Aq135_02552,COG0169,,K00014,PF08501.12
Aq_sp_Aq135_02553,,,,PF03993.13
Aq_sp_Aq135_02554,,,,PF08242.13
Aq_sp_Aq135_02555,,,,PF14322.7
Aq_sp_Aq135_02556,COG1629,,,PF13715.7
Aq_sp_Aq135_02557,COG2207,,,PF12833.8
Aq_sp_Aq135_02558,COG4753,,,PF12833.8
Aq_sp_Aq135_02559,COG3956,,K04765,PF03819.18
Aq_sp_Aq135_02560,COG2070,,K23948,PF01207.18
Aq_sp_Aq135_02561,COG0482,,K00566,PF00733.22
Aq_sp_Aq135_02562,COG2849,,,PF07661.14
Aq_sp_Aq135_02563,COG0706,,,PF02096.21
Aq_sp_Aq135_02564,COG0504,,K01937,PF06418.15
Aq_sp_Aq135_02565,,,,PF18347.2
Aq_sp_Aq135_02566,COG0242,,,PF01327.22
Aq_sp_Aq135_02567,COG0816,,K07447,PF03652.16
Aq_sp_Aq135_02568,COG2171,,K00674,PF00132.25
Aq_sp_Aq135_02569,COG0859,GT9,K02843,PF01075.18
Aq_sp_Aq135_02570,COG0463,,,PF00535.27
Aq_sp_Aq135_02572,COG1215,GT2_Glycos_transf_2,K13500,PF00535.27
Aq_sp_Aq135_02574,,,,PF04572.13
Aq_sp_Aq135_02575,COG0009,,,PF01300.19
Aq_sp_Aq135_02576,COG0617,,,PF01966.23
Aq_sp_Aq135_02577,COG1612,,K02259,PF02628.16
Aq_sp_Aq135_02578,,,,PF07929.12
Aq_sp_Aq135_02579,,,,PF04245.14
Aq_sp_Aq135_02580,,,,PF03903.14
Aq_sp_Aq135_02581,,,,PF03235.15
Aq_sp_Aq135_02582,,,,PF18160.2
Aq_sp_Aq135_02583,COG3410,,,PF09848.10
Aq_sp_Aq135_02584,COG1694,,,PF08761.12
Aq_sp_Aq135_02585,COG5500,,,PF08592.12
Aq_sp_Aq135_02586,COG2910,,,PF01073.20
Aq_sp_Aq135_02587,COG2207,,,PF12833.8
Aq_sp_Aq135_02588,COG0251,,K09022,PF01042.22
Aq_sp_Aq135_02589,COG2249,,K03923,PF02525.18
Aq_sp_Aq135_02590,COG0583,,K04761,PF00126.28
Aq_sp_Aq135_02591,,,,PF13229.7
Aq_sp_Aq135_02593,,,,PF00403.27
Aq_sp_Aq135_02594,COG1042,,,PF13549.7
Aq_sp_Aq135_02595,COG1959,,,PF02082.21
Aq_sp_Aq135_02596,COG0379,,K03517,PF02445.17
Aq_sp_Aq135_02597,COG0029,,K00278,PF00890.25
Aq_sp_Aq135_02598,,,,PF14595.7
Aq_sp_Aq135_02599,COG1629,,,PF13715.7
Aq_sp_Aq135_02600,COG5009,,,PF00912.23
Aq_sp_Aq135_02604,COG0755,,,PF01578.21
Aq_sp_Aq135_02605,COG3303,,K03385,PF14522.7
Aq_sp_Aq135_02606,COG3005,,,PF03264.15
Aq_sp_Aq135_02607,COG2846,,K07322,PF01814.24
Aq_sp_Aq135_02608,COG5557,,,PF03916.15
Aq_sp_Aq135_02609,COG0437,,,PF00037.28
Aq_sp_Aq135_02610,,,,PF14522.7
Aq_sp_Aq135_02611,COG3043,,,PF14522.7
Aq_sp_Aq135_02612,COG0243,,K02567,PF00384.23
Aq_sp_Aq135_02614,,,,PF13372.7
Aq_sp_Aq135_02615,,,,PF00034.22
Aq_sp_Aq135_02617,COG0693,,,PF01965.25
Aq_sp_Aq135_02618,COG1680,,,PF00144.25
Aq_sp_Aq135_02619,COG2326,,K22468,PF03976.15
Aq_sp_Aq135_02620,COG2326,,K22468,PF03976.15
Aq_sp_Aq135_02621,COG2515,,,PF00291.26
Aq_sp_Aq135_02622,COG1247,,,PF00583.26
Aq_sp_Aq135_02623,COG0607,,,PF00581.21
Aq_sp_Aq135_02624,COG0583,,K03576,PF00126.28
Aq_sp_Aq135_02625,COG0187,,K02622,PF00204.26
Aq_sp_Aq135_02626,COG0501,,,PF01435.19
Aq_sp_Aq135_02627,COG0188,,,PF00521.21
Aq_sp_Aq135_02628,COG0668,,K03442,PF00924.19
Aq_sp_Aq135_02629,COG2824,,,PF03831.15
Aq_sp_Aq135_02630,COG3000,,,PF04116.14
Aq_sp_Aq135_02631,COG0861,,,PF01810.19
Aq_sp_Aq135_02633,COG1709,,,PF01381.23
Aq_sp_Aq135_02634,,,,PF00246.25
Aq_sp_Aq135_02635,COG1522,,K03718,PF01037.22
Aq_sp_Aq135_02636,COG2352,,,PF00311.18
Aq_sp_Aq135_02637,,,,PF12867.8
Aq_sp_Aq135_02640,COG4886,,,PF16410.6
Aq_sp_Aq135_02641,COG0400,,,PF02230.17
Aq_sp_Aq135_02642,COG2050,,K19222,PF03061.23
Aq_sp_Aq135_02643,COG1169,,K02361,PF00425.19
Aq_sp_Aq135_02644,COG1165,,K02551,PF02775.22
Aq_sp_Aq135_02645,,,,PF11015.9
Aq_sp_Aq135_02646,COG2996,,K00243,PF17783.2
Aq_sp_Aq135_02647,COG1528,,K02217,PF00210.25
Aq_sp_Aq135_02649,,,,PF18417.2
Aq_sp_Aq135_02650,COG0644,,,PF01494.20
Aq_sp_Aq135_02651,COG0447,,K01661,PF00378.21
Aq_sp_Aq135_02653,COG0022,,,PF00676.21
Aq_sp_Aq135_02655,COG1611,,,PF18306.2
Aq_sp_Aq135_02656,COG0178,,K03701,PF13173.7
Aq_sp_Aq135_02657,COG3979,,,PF18962.1
Aq_sp_Aq135_02659,COG0337,,K01735,PF01761.21
Aq_sp_Aq135_02660,,,,PF01619.19
Aq_sp_Aq135_02661,,,,PF02517.17
Aq_sp_Aq135_02662,,,,PF04226.14
Aq_sp_Aq135_02663,COG0513,,K05592,PF03880.16
Aq_sp_Aq135_02664,COG0352,,K00788,PF02581.18
Aq_sp_Aq135_02665,COG0513,,,PF00270.30
Aq_sp_Aq135_02666,COG3349,,,
Aq_sp_Aq135_02668,COG0642,,,PF07696.12
Aq_sp_Aq135_02669,COG5640,,,PF00041.22
Aq_sp_Aq135_02671,COG1309,,K16137,PF16925.6
Aq_sp_Aq135_02672,COG1902,,K10680,PF00977.22
Aq_sp_Aq135_02673,,,,PF00578.22
Aq_sp_Aq135_02675,COG0739,,,PF01551.23
Aq_sp_Aq135_02677,COG3275,,,PF14501.7
Aq_sp_Aq135_02678,COG3279,,K02477,PF04397.16
Aq_sp_Aq135_02679,,,,PF17032.6
Aq_sp_Aq135_02680,COG3279,,K02477,PF04397.16
Aq_sp_Aq135_02681,COG2972,,,PF06580.14
Aq_sp_Aq135_02682,COG2819,,,PF00756.21
Aq_sp_Aq135_02683,COG1680,,,PF00144.25
Aq_sp_Aq135_02684,COG1680,,,PF00144.25
Aq_sp_Aq135_02686,,,K11941,PF01757.23
Aq_sp_Aq135_02687,,,,PF10988.9
Aq_sp_Aq135_02688,COG3279,,K07705,PF00072.25
Aq_sp_Aq135_02691,,,,PF13385.7
Aq_sp_Aq135_02692,COG3275,,,PF06580.14
Aq_sp_Aq135_02693,COG3279,,K07705,PF04397.16
Aq_sp_Aq135_02694,,,,PF03572.19
Aq_sp_Aq135_02698,,,,PF12679.8
Aq_sp_Aq135_02699,COG1277,,,PF12679.8
Aq_sp_Aq135_02700,COG1629,,K02014,PF13715.7
Aq_sp_Aq135_02701,COG1131,,K16907,PF13304.7
Aq_sp_Aq135_02702,COG3609,,K07746,PF03693.15
Aq_sp_Aq135_02703,COG3668,,,PF05016.16
Aq_sp_Aq135_02705,,,,PF07693.15
Aq_sp_Aq135_02706,,,,PF12844.8
Aq_sp_Aq135_02708,COG2333,,,PF00753.28
Aq_sp_Aq135_02709,,,,PF00078.28
Aq_sp_Aq135_02710,COG0749,,,PF00476.21
Aq_sp_Aq135_02711,,,,PF14059.7
Aq_sp_Aq135_02713,COG2814,,K07552,PF07690.17
Aq_sp_Aq135_02714,COG2353,,,PF04264.14
Aq_sp_Aq135_02715,COG1082,,,PF01261.25
Aq_sp_Aq135_02716,,,,PF01648.21
Aq_sp_Aq135_02717,,,K02078,
Aq_sp_Aq135_02718,COG0304,,K00647,PF00109.27
Aq_sp_Aq135_02719,COG0764,,,PF07977.14
Aq_sp_Aq135_02721,COG1028,,K10780,PF00106.26
Aq_sp_Aq135_02722,COG3424,,K16167,PF08545.11
Aq_sp_Aq135_02723,COG2227,,,PF08241.13
Aq_sp_Aq135_02724,COG0644,,,PF01266.25
Aq_sp_Aq135_02725,COG2885,,,PF13488.7
Aq_sp_Aq135_02726,,,,PF13648.7
Aq_sp_Aq135_02727,COG2270,,,PF11700.9
Aq_sp_Aq135_02728,COG4783,,,PF01435.19
Aq_sp_Aq135_02729,COG1501,GH31,K18820,PF16338.6
Aq_sp_Aq135_02730,COG0296,GCBM48+GH13_9,K00700,PF00128.25
Aq_sp_Aq135_02731,COG0448,,K00975,PF00483.24
Aq_sp_Aq135_02732,COG0297,GT5,K00703,PF00534.21
Aq_sp_Aq135_02733,COG4335,,,PF08713.12
Aq_sp_Aq135_02735,COG2378,,,PF08279.13
Aq_sp_Aq135_02736,COG0025,,,PF00999.22
Aq_sp_Aq135_02737,COG0446,,K17229,PF07992.15
Aq_sp_Aq135_02739,,,,PF08239.12
Aq_sp_Aq135_02741,COG3000,,,PF04116.14
Aq_sp_Aq135_02742,COG3576,,,PF01243.21
Aq_sp_Aq135_02743,COG3467,,,PF12900.8
Aq_sp_Aq135_02744,COG1167,,K00375,PF00155.22
Aq_sp_Aq135_02745,,,,PF10990.9
Aq_sp_Aq135_02746,COG1357,,,PF00805.23
Aq_sp_Aq135_02747,,,,PF00903.26
Aq_sp_Aq135_02748,COG1278,,K03704,PF00313.23
Aq_sp_Aq135_02749,,,,PF13229.7
Aq_sp_Aq135_02750,COG2510,,,PF00892.21
Aq_sp_Aq135_02751,COG2829,,K01058,PF02253.16
Aq_sp_Aq135_02753,COG1028,,K22607,PF00106.26
Aq_sp_Aq135_02754,,,,PF13372.7
Aq_sp_Aq135_02755,COG0666,,,PF00023.31
Aq_sp_Aq135_02756,COG3781,,,PF01062.22
Aq_sp_Aq135_02757,COG3781,,,PF01062.22
Aq_sp_Aq135_02758,COG1770,,K01354,PF00326.22
Aq_sp_Aq135_02761,COG1488,,,PF18127.2
Aq_sp_Aq135_02764,COG2908,,,PF00149.29
Aq_sp_Aq135_02765,COG1859,,K07559,PF01885.17
Aq_sp_Aq135_02766,,,,PF13640.7
Aq_sp_Aq135_02767,COG2110,,K23518,PF01661.22
Aq_sp_Aq135_02768,,,,PF14124.7
Aq_sp_Aq135_02769,COG4295,,,PF10021.10
Aq_sp_Aq135_02770,COG3236,,K09935,PF08719.12
Aq_sp_Aq135_02771,,,,PF15891.6
Aq_sp_Aq135_02772,COG0462,,K00948,PF00156.28
Aq_sp_Aq135_02773,,,,PF12072.9
Aq_sp_Aq135_02774,COG1051,,,PF00293.29
Aq_sp_Aq135_02775,COG0325,,K06997,PF01168.21
Aq_sp_Aq135_02776,COG0464,,,PF00004.30
Aq_sp_Aq135_02777,COG1167,,K00375,PF00155.22
Aq_sp_Aq135_02778,COG1846,,,PF12802.8
Aq_sp_Aq135_02780,,,,PF11534.9
Aq_sp_Aq135_02783,COG0666,,,PF00023.31
Aq_sp_Aq135_02784,COG0753,,,PF00199.20
Aq_sp_Aq135_02785,COG5018,,,PF16473.6
Aq_sp_Aq135_02787,,,,PF00515.29
Aq_sp_Aq135_02788,COG1186,,K02836,PF00472.21
Aq_sp_Aq135_02789,COG1690,,,PF01139.18
Aq_sp_Aq135_02791,COG3129,,K06970,PF05971.13
Aq_sp_Aq135_02792,COG1061,,,PF00270.30
Aq_sp_Aq135_02793,COG0845,,,PF13533.7
Aq_sp_Aq135_02794,,,,PF03929.17
Aq_sp_Aq135_02795,COG2608,,,PF00403.27
Aq_sp_Aq135_02796,,,,PF11827.9
Aq_sp_Aq135_02797,COG1538,,,PF02321.19
Aq_sp_Aq135_02798,COG3696,,,PF00873.20
Aq_sp_Aq135_02800,COG3963,,,PF08242.13
Aq_sp_Aq135_02803,,,,PF13620.7
Aq_sp_Aq135_02804,COG0662,,,PF02311.20
Aq_sp_Aq135_02805,COG3000,,,PF04116.14
Aq_sp_Aq135_02806,COG3832,,,PF08327.12
Aq_sp_Aq135_02807,COG0640,,,PF08279.13
Aq_sp_Aq135_02810,COG0784,,K07648,PF02518.27
Aq_sp_Aq135_02811,COG0739,,,PF01476.21
Aq_sp_Aq135_02812,COG1360,,,PF00691.21
Aq_sp_Aq135_02813,COG1092,,K06969,PF03602.16
Aq_sp_Aq135_02814,COG0640,,,PF12840.8
Aq_sp_Aq135_02815,COG1028,,,PF00106.26
Aq_sp_Aq135_02816,COG0384,,,PF02567.17
Aq_sp_Aq135_02817,COG1061,,,PF00270.30
Aq_sp_Aq135_02818,COG0596,,,PF00561.21
Aq_sp_Aq135_02819,COG0229,,K07305,PF01641.19
Aq_sp_Aq135_02820,COG0229,,K07305,PF01641.19
Aq_sp_Aq135_02822,COG1249,,K00382,PF01266.25
Aq_sp_Aq135_02823,COG0757,,K03786,PF01220.20
Aq_sp_Aq135_02824,,,,PF13505.7
Aq_sp_Aq135_02825,COG3637,,,PF13505.7
Aq_sp_Aq135_02826,COG4974,,K04763,PF00589.23
Aq_sp_Aq135_02827,,,,PF10099.10
Aq_sp_Aq135_02828,COG0063,,K23997,PF01256.18
Aq_sp_Aq135_02829,COG0527,,K12524,PF00696.29
Aq_sp_Aq135_02830,COG0083,,K00872,PF08544.14
Aq_sp_Aq135_02831,COG0498,,K01733,PF00291.26
Aq_sp_Aq135_02832,COG2234,,,PF04389.18
Aq_sp_Aq135_02834,COG0494,,K01515,PF00293.29
Aq_sp_Aq135_02836,COG0404,,K00605,PF01571.22
Aq_sp_Aq135_02837,COG0451,,,PF01370.22
Aq_sp_Aq135_02838,COG3011,,,PF04134.13
Aq_sp_Aq135_02839,,,,PF13715.7
Aq_sp_Aq135_02841,COG0076,,K01580,PF00266.20
Aq_sp_Aq135_02842,COG0583,,K21756,PF00126.28
Aq_sp_Aq135_02843,COG1301,,K11102,PF00375.19
Aq_sp_Aq135_02844,COG0082,,K01736,PF01264.22
Aq_sp_Aq135_02845,COG2908,,,PF00149.29
Aq_sp_Aq135_02846,COG2908,,,
Aq_sp_Aq135_02847,COG0277,,,PF02913.20
Aq_sp_Aq135_02848,COG1522,,K03718,PF01037.22
Aq_sp_Aq135_02849,,,,PF07063.14
Aq_sp_Aq135_02850,,,,PF13505.7
Aq_sp_Aq135_02852,COG3501,,,PF10106.10
Aq_sp_Aq135_02853,,,,PF15523.7
Aq_sp_Aq135_02856,,,,PF14107.7
Aq_sp_Aq135_02857,COG2885,,,PF00691.21
Aq_sp_Aq135_02862,,,,PF09994.10
Aq_sp_Aq135_02863,,,,PF11153.9
Aq_sp_Aq135_02866,COG0438,GT4,K00754,PF00534.21
Aq_sp_Aq135_02867,COG2812,,,PF00004.30
Aq_sp_Aq135_02868,COG4445,,,PF06175.12
Aq_sp_Aq135_02869,COG2356,,,PF04231.14
Aq_sp_Aq135_02870,COG0282,,K00925,PF00871.18
Aq_sp_Aq135_02871,COG0280,,K13788,PF13500.7
Aq_sp_Aq135_02872,,,,PF13505.7
Aq_sp_Aq135_02875,COG2207,,,PF14526.7
Aq_sp_Aq135_02876,COG2311,,,PF07786.13
Aq_sp_Aq135_02877,COG4783,,,PF12895.8
Aq_sp_Aq135_02878,COG0526,,,PF00578.22
Aq_sp_Aq135_02879,COG0072,,K01890,PF03483.18
Aq_sp_Aq135_02890,COG0076,,,PF00155.22
Aq_sp_Aq135_02891,,,,PF10977.9
Aq_sp_Aq135_02892,,,,PF03321.14
Aq_sp_Aq135_02894,COG1219,,K03544,PF00004.30
Aq_sp_Aq135_02895,COG0740,,K01358,PF00574.24
Aq_sp_Aq135_02896,COG0544,,K03545,PF05698.15
Aq_sp_Aq135_02897,COG1950,,,PF04020.14
Aq_sp_Aq135_02898,,,,PF13472.7
Aq_sp_Aq135_02899,COG2067,,K06076,PF13505.7
Aq_sp_Aq135_02900,COG0596,,K01175,PF00561.21
Aq_sp_Aq135_02901,COG0854,,K03474,PF03740.14
Aq_sp_Aq135_02902,,,,PF00571.29
Aq_sp_Aq135_02903,COG0061,,K00858,PF01513.22
Aq_sp_Aq135_02905,COG0020,,K00806,PF01255.20
Aq_sp_Aq135_02906,COG4775,,K07277,PF01103.24
Aq_sp_Aq135_02907,COG2825,,,PF03938.15
Aq_sp_Aq135_02908,COG2825,,,PF03938.15
Aq_sp_Aq135_02909,COG0796,,K01776,PF01177.23
Aq_sp_Aq135_02912,COG3279,,K02477,PF04397.16
Aq_sp_Aq135_02913,COG3275,,,PF06580.14
Aq_sp_Aq135_02914,,,,PF00092.29
Aq_sp_Aq135_02915,,,,PF17642.2
Aq_sp_Aq135_02917,COG0534,,K18908,PF01554.19
Aq_sp_Aq135_02918,COG0276,,K01772,PF00762.20
Aq_sp_Aq135_02919,COG2207,,,PF12833.8
Aq_sp_Aq135_02920,COG0373,,K02492,PF00745.21
Aq_sp_Aq135_02921,COG0181,,K01749,PF01379.21
Aq_sp_Aq135_02922,COG1587,,,PF02602.16
Aq_sp_Aq135_02923,COG0407,,K01599,PF01208.18
Aq_sp_Aq135_02926,COG2981,,,PF07264.12
Aq_sp_Aq135_02927,COG0408,,K00228,PF01218.19
Aq_sp_Aq135_02931,COG5000,,,PF02518.27
Aq_sp_Aq135_02932,COG2204,,K07713,PF00004.30
Aq_sp_Aq135_02933,COG1538,,,PF02321.19
Aq_sp_Aq135_02934,COG0845,,,PF13533.7
Aq_sp_Aq135_02935,COG1136,,K02003,PF13304.7
Aq_sp_Aq135_02936,COG0577,,,PF02687.22
Aq_sp_Aq135_02937,COG0577,,,PF02687.22
Aq_sp_Aq135_02938,COG0577,,,PF02687.22
Aq_sp_Aq135_02939,COG1136,,K02003,PF13304.7
Aq_sp_Aq135_02940,,,,PF13715.7
Aq_sp_Aq135_02941,COG4886,,,PF12799.8
Aq_sp_Aq135_02944,COG4974,,,PF00589.23
Aq_sp_Aq135_02946,,,,PF00216.22
Aq_sp_Aq135_02948,,,,PF00041.22
Aq_sp_Aq135_02951,COG3401,,,
Aq_sp_Aq135_02952,,,,PF13895.7
Aq_sp_Aq135_02954,COG0270,,,PF00145.18
Aq_sp_Aq135_02955,,,,PF09561.11
Aq_sp_Aq135_02956,COG1680,,,PF00144.25
Aq_sp_Aq135_02957,COG3757,GH25,,PF01183.21
Aq_sp_Aq135_02959,COG1472,GH3,,PF14310.7
Aq_sp_Aq135_02960,COG1595,,,PF04545.17
Aq_sp_Aq135_02961,COG3712,,,PF16344.6
Aq_sp_Aq135_02962,COG4206,,,PF13715.7
Aq_sp_Aq135_02963,,,,PF14322.7
Aq_sp_Aq135_02964,,,,PF01839.24
Aq_sp_Aq135_02965,,,,PF14127.7
Aq_sp_Aq135_02966,COG1363,,,PF01546.29
Aq_sp_Aq135_02967,COG0365,,K01895,PF16177.6
Aq_sp_Aq135_02968,COG0745,,K07668,PF00072.25
Aq_sp_Aq135_02969,COG0591,,,PF02518.27
Aq_sp_Aq135_02970,COG4147,,K14393,PF00474.18
Aq_sp_Aq135_02971,COG4327,,,PF13937.7
Aq_sp_Aq135_02973,COG3677,,,PF13384.7
Aq_sp_Aq135_02974,COG1443,,,PF00293.29
Aq_sp_Aq135_02975,COG0783,,K04047,PF00210.25
Aq_sp_Aq135_02977,COG2831,,,PF00149.29
Aq_sp_Aq135_02978,COG1418,,,PF18967.1
Aq_sp_Aq135_02979,COG0662,,,PF06052.13
Aq_sp_Aq135_02980,COG1680,,,PF00144.25
Aq_sp_Aq135_02981,COG2207,,,PF12833.8
Aq_sp_Aq135_02984,COG1858,,K00428,PF03150.15
Aq_sp_Aq135_02986,COG3279,,,PF04397.16
Aq_sp_Aq135_02987,COG2267,,K06889,PF00561.21
Aq_sp_Aq135_02988,,,,PF16369.6
Aq_sp_Aq135_02990,COG2114,,,PF00211.21
Aq_sp_Aq135_02992,,,,PF08239.12
Aq_sp_Aq135_02996,COG2161,,K19159,PF02604.20
Aq_sp_Aq135_02997,COG4115,,K19158,PF06769.15
Aq_sp_Aq135_03007,COG3179,,,PF08239.12
Aq_sp_Aq135_03008,COG4104,,,PF05488.14
Aq_sp_Aq135_03009,COG3501,,,PF04717.13
Aq_sp_Aq135_03011,,,,PF00078.28
Aq_sp_Aq135_03013,COG3177,,,PF02661.19
Aq_sp_Aq135_03015,COG4922,,,PF07366.13
Aq_sp_Aq135_03016,,,,PF08239.12
Aq_sp_Aq135_03017,COG0491,,,PF00753.28
Aq_sp_Aq135_03018,COG4886,,,PF00560.34
Aq_sp_Aq135_03019,COG2856,,,PF12844.8
Aq_sp_Aq135_03021,COG0441,,K01868,PF03129.21
Aq_sp_Aq135_03022,COG0290,,,PF00707.23
Aq_sp_Aq135_03023,COG0292,,K02887,PF00453.19
Aq_sp_Aq135_03024,COG0642,,,PF02518.27
