GH25,GH13_8,GH74,GH19,PL7_5,GT30,GT51,CBM38,CBM5+GH19,CBM6+GH81,CBM51+GH27,CBM77+CE8+PL1,CBM16+GH29,PL9+CBM22,CBM10+CBM2+GH5_4,CBM47+CBM47,CBM48+CE1,GH30_5,GT22,GH78+3.2.1.40,Assembly accession,Origin,Genus,Family
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_004151275.1,Non_marine,Myroides,Flavobacteriaceae
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_902705445.1,Non_marine,Tenacibaculum,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003487285.1,Marine,Leeuwenhoekiella,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,GCA_002785365.1,Non_marine,Polaribacter,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,GCA_007997115.1,Marine,Polaribacter,Flavobacteriaceae
0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_011050675.1,Marine,Maribacter,Flavobacteriaceae
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002721275.1,Marine,GCA-002723295,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_008017825.1,Marine,Mesonia,Flavobacteriaceae
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900141785.1,Non_marine,Aquimarina,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_009730675.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002709185.1,Marine,UBA3537,Flavobacteriaceae
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003533615.1,Marine,Arenibacter,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003538555.1,Marine,UBA8316,Flavobacteriaceae
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002291765.1,Marine,UBA4166,Flavobacteriaceae
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_011064265.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900299505.1,Marine,Aquimarina,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003564185.1,Non_marine,Psychroflexus,Flavobacteriaceae
1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,GCA_900624725.1,Marine,Aquimarina,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002831685.1,Marine,Polaribacter,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002691645.1,Marine,UBA3478,Flavobacteriaceae
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900177645.1,Non_marine,Arenibacter,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_001887145.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_004216895.1,Non_marine,Aquimarina,Flavobacteriaceae
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,GCA_001748465.2,Marine,Arenibacter,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002690415.1,Marine,UBA724,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002711215.1,Marine,UBA8316,Flavobacteriaceae
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002217475.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_007997315.1,Marine,Psychroflexus,Flavobacteriaceae
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_004214175.1,Marine,GCA-002733185,Flavobacteriaceae
1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,GCA_900299475.1,Marine,Aquimarina,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,GCA_004349195.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002786385.1,Non_marine,Flavobacterium,Flavobacteriaceae
1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002302475.1,Non_marine,Capnocytophaga,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002943755.1,Marine,Aureitalea,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002266855.1,Marine,Winogradskyella,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_009993745.1,Non_marine,UBA6231,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003095655.1,Marine,Dokdonia,Flavobacteriaceae
1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002302635.1,Non_marine,Capnocytophaga,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900142405.1,Non_marine,Muricauda,Flavobacteriaceae
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002217275.1,Marine,Flavobacterium,Flavobacteriaceae
1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_009684755.1,Non_marine,Capnocytophaga,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002376315.1,Marine,Altibacter,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000419685.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002363875.1,Marine,Marinirhabdus,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002364325.1,Marine,Gillisia,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003001895.1,Non_marine,Salegentibacter,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,GCA_002360635.1,Marine,Marixanthomonas,Flavobacteriaceae
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002390605.1,Marine,MS024-2A,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002364335.1,Marine,Winogradskyella,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_014239665.1,Marine,MED-G11,Flavobacteriaceae
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_004803875.1,Marine,Tenacibaculum,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002433745.1,Marine,Leeuwenhoekiella,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002813125.1,Non_marine,Muricauda,Flavobacteriaceae
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003963025.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002302565.1,Non_marine,Capnocytophaga,Flavobacteriaceae
1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,GCA_000520975.1,Marine,Aquimarina,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000812825.1,Non_marine,Myroides,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000633375.1,Non_marine,Myroides,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000423585.1,Non_marine,Salinimicrobium,Flavobacteriaceae
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002715605.1,Marine,Euzebyella,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,GCA_002846595.1,Marine,Polaribacter,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,GCA_900100165.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GCA_000196315.1,Marine,Croceibacter,Flavobacteriaceae
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,GCA_008367235.1,Marine,Uncl. Flavobacteriaceae,Flavobacteriaceae
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,GCA_001413955.1,Marine,Muricauda,Flavobacteriaceae
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,GCA_002725015.1,Marine,UBA3537,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002304005.1,Non_marine,Flavobacterium,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,GCA_007989005.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002691685.1,Marine,UBA3478,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003732575.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000265385.1,Marine,Aequorivita,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900610195.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002297705.1,Marine,Leeuwenhoekiella,Flavobacteriaceae
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000813005.1,Non_marine,Flavobacterium,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000812985.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002790155.1,Non_marine,UBA6231,Flavobacteriaceae
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002711455.1,Marine,Muricauda_A,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_004028155.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002364215.1,Marine,Aequorivita,Flavobacteriaceae
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_013042885.1,Marine,Croceitalea,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003541615.1,Marine,Zunongwangia,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003992615.1,Marine,Muricauda,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002696485.1,Marine,Altibacter,Flavobacteriaceae
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002363855.1,Marine,Arenibacter,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_001482835.1,Non_marine,Myroides,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900107495.1,Marine,Salinimicrobium,Flavobacteriaceae
0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002694465.1,Marine,BACL21,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003285545.1,Non_marine,Sinomicrobium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002401105.1,Marine,GCA-002401385,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002382405.1,Marine,Polaribacter,Flavobacteriaceae
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003034215.1,Non_marine,Flavobacterium,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_009848495.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,GCA_002781585.1,Non_marine,Polaribacter,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002251835.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900141715.1,Non_marine,Arenitalea,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,GCA_000735535.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002337205.1,Marine,Dokdonia,Flavobacteriaceae
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_005943945.1,Non_marine,Maribacter,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000797445.1,Marine,Lacinutrix,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_009921505.1,Non_marine,BACL21,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_013043265.1,Marine,Uncl. Flavobacteriaceae,Flavobacteriaceae
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002201315.1,Marine,Polaribacter,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002335345.1,Marine,BACL21,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_006491645.1,Marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002352665.1,Marine,UBA7949,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,GCA_003514105.1,Marine,Marixanthomonas,Flavobacteriaceae
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_004684835.1,Non_marine,Flavobacterium,Flavobacteriaceae
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003865365.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003335675.1,Marine,Winogradskyella,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003992675.1,Marine,Muricauda,Flavobacteriaceae
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002940745.1,Marine,Hanstruepera,Flavobacteriaceae
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003122385.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003331265.1,Marine,MAG-121220-bin8,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_004349155.1,Non_marine,Flavobacterium,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003254545.1,Non_marine,Flavobacterium,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002360925.1,Non_marine,Myroides,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002471625.1,Marine,UBA724,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900609965.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_902705305.1,Non_marine,Tenacibaculum,Flavobacteriaceae
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000934685.1,Marine,Lacinutrix,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003258355.1,Marine,Confluentibacter,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002697085.1,Marine,Aequorivita,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000807225.1,Non_marine,Myroides,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002426755.1,Non_marine,Gelidibacter,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003584165.1,Marine,Muricauda,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003538255.1,Marine,Leeuwenhoekiella,Flavobacteriaceae
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_011525195.1,Marine,MS024-2A,Flavobacteriaceae
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_007997385.1,Marine,Seonamhaeicola,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,GCA_002453075.1,Marine,Mesonia,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002375695.1,Marine,Aequorivita,Flavobacteriaceae
0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003075045.1,Marine,Maribacter,Flavobacteriaceae
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002470025.1,Marine,MAG-120531,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_007279605.1,Marine,Robertkochia,Flavobacteriaceae
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_004214185.1,Marine,MAG-121220-bin8,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_001553545.1,Non_marine,Capnocytophaga,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002364535.1,Marine,UBA8316,Flavobacteriaceae
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000750195.1,Marine,Cellulophaga,Flavobacteriaceae
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900102055.1,Marine,Ulvibacter,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900610315.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900129475.1,Marine,Tenacibaculum,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_013041805.1,Marine,Lutibacter,Flavobacteriaceae
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002934445.1,Non_marine,Nonlabens,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003148645.1,Non_marine,Xanthomarina,Flavobacteriaceae
0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,GCA_000687935.1,Marine,Polaribacter,Flavobacteriaceae
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_013214275.1,Marine,SCGC-AAA160-P02,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002722255.1,Marine,Winogradskyella,Flavobacteriaceae
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_013001345.1,Marine,Uncl. Flavobacteriaceae,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002150205.1,Non_marine,Flavobacterium,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_902167285.2,Non_marine,Flavobacterium,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900100375.1,Non_marine,Flavobacterium,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003344925.1,Marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_902605145.1,Marine,UBA3537,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_013003025.1,Marine,RR4-38,Flavobacteriaceae
1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000023285.1,Non_marine,Capnocytophaga,Flavobacteriaceae
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002831645.1,Marine,Olleya,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900101815.1,Marine,Pricia,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003537695.1,Marine,Polaribacter,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002693005.1,Marine,Marinirhabdus,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900129555.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002168005.2,Marine,UBA8316,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002733185.1,Marine,GCA-002733185,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_004362395.1,Non_marine,Salegentibacter,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900610005.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_012931685.1,Marine,Hanstruepera,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900610255.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_004213995.1,Marine,SGZJ01,Flavobacteriaceae
1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002998835.1,Non_marine,Capnocytophaga,Flavobacteriaceae
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900239485.1,Non_marine,Tenacibaculum,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_006494535.1,Non_marine,MAR-2010-188,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900104375.1,Marine,MAR-2010-188,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_009994725.1,Non_marine,UBA6231,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900112295.1,Non_marine,Muricauda,Flavobacteriaceae
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002706045.1,Marine,Winogradskyella,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002742325.1,Marine,Olleya,Flavobacteriaceae
1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000173675.1,Non_marine,Capnocytophaga,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,GCA_002715485.1,Marine,Aequorivita,Flavobacteriaceae
0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900112245.1,Non_marine,Maribacter,Flavobacteriaceae
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900105425.1,Marine,Winogradskyella,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000767095.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,GCA_011087845.1,Marine,SCGC-AAA160-P02,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900610275.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003933245.1,Marine,Maribacter,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003970305.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002693085.1,Marine,MED-G14,Flavobacteriaceae
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002702885.1,Marine,MED-G13,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,GCA_009193215.1,Marine,Flavicella,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900101895.1,Marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003149745.1,Marine,Muricauda,Flavobacteriaceae
